"I","PI0","PI1","QI","LI","TI"
1757,21,21,-50,11,3
1758,21.5,21.5,-50,11,3
1759,22,22,-50,11,3
1760,23,23,-50,11,3
1761,23.2,23.2,-6.8,11,3
1762,24,24,-76,11,3
1763,26,26,-4.8,11,3
1764,28,28,-4.9,11,3
1765,30.03,30.03,-23,11,3
1766,37.3,37.3,-72.7,11,3
1767,38.8,38.8,-72.7,11,3
1768,39.3,39.3,-45,11,3
1769,39.8,39.8,-82.2,11,3
1770,40,40,-5.4,11,3
1771,40.03,40.03,-1,11,3
1772,41.1,41.1,-72.7,11,3
1773,42,42,-139.5,11,3
1774,42.5,42.5,-20,11,3
1775,47,47,-139.5,11,3
1776,47.5,47.5,-0.1,11,3
1777,49,49,-62,11,3
1778,50,50,-50,11,3
1779,50.13,50.13,-45,11,3
1780,50.47,50.47,-50,11,3
1781,50.5,50.5,-0.1,11,3
1782,50.81,50.81,-65,11,3
1783,50.94,50.94,-50,11,3
1784,51.41,51.41,-50,11,3
1785,51.62,51.62,-65,11,3
1786,52.75,52.75,-90,11,3
1787,54,54,-150,11,3
1788,54.47,54.47,-50,11,3
1789,54.94,54.94,-50,11,3
1790,55,55,-247.3,11,3
1791,55.01,55.01,-49.1,11,3
1792,55.41,55.41,-50,11,3
1793,55.5,55.5,-50,11,3
1794,55.97,55.97,-50,11,3
1795,56.44,56.44,-50,11,3
1796,56.91,56.91,-50,11,3
1797,60,60,-80,11,3
1798,60.47,60.47,-65,11,3
1799,61.09,61.09,-90,11,3
1800,61.72,61.72,-90,11,3
1801,62.37,62.37,-90,11,3
1802,63.05,63.05,-100,11,3
1803,63.52,63.52,-68.9,11,3
1804,64.01,64.01,-68.9,11,3
1805,65,65,-80,11,3
1806,65.5,65.5,-35,11,3
1807,70,70,-84.9,11,3
1808,70.01,70.01,-30.1,11,3
1809,70.02,70.02,-25,11,3
1810,70.13,70.13,-45,11,3
1811,71.2,71.2,-51.5,11,3
1812,72.8,72.8,-51.5,11,3
1813,73.1,73.1,-51.5,11,3
1814,73.35,73.35,-30.1,11,3
1815,73.36,73.36,-25,11,3
1816,73.5,73.5,-10,11,3
1817,75,75,-80,11,3
1818,75.7,75.7,-74.3,11,3
1819,76.7,76.7,-30.1,11,3
1820,76.71,76.71,-25,11,3
1821,79,79,-17,11,3
1822,79.5,79.5,-10,11,3
1823,80.04,80.04,-30,11,3
1824,80.05,80.05,-25,11,3
1825,84.6,84.6,-2,11,3
1826,132.3,132.3,-192,11,3
1827,145,145,-20,11,3
1828,145.01,145.01,-9.3,11,3
1829,160,160,-1164.5,11,3
1830,180,180,-864.9,11,3
1831,180.3,180.3,-83.4,11,3
1832,0,0,-15879.9,11,4
1833,0.1,0.1,-125.5,11,4
1834,0.2,0.2,-9.4,11,4
1835,0.5,0.5,-53.9,11,4
1836,0.6,0.6,-147.8,11,4
1837,1,1,-69,11,4
1838,2,2,-208.6,11,4
1839,5,5,-155.5,11,4
1840,5.2,5.2,-121.7,11,4
1841,5.5,5.5,-121.7,11,4
1842,6,6,-1.3,11,4
1843,6.5,6.5,-23,11,4
1844,6.99,6.99,-15.1,11,4
1845,7,7,-13.9,11,4
1846,8,8,-120.1,11,4
1847,10,10,-5.5,11,4
1848,12,12,-121.7,11,4
1849,13.99,13.99,-15.1,11,4
1850,15,15,-141.7,11,4
1851,15.1,15.1,-50,11,4
1852,16,16,-28.5,11,4
1853,16.2,16.2,-50,11,4
1854,17.3,17.3,-50,11,4
1855,18.4,18.4,-50,11,4
1856,19.9,19.9,-50,11,4
1857,20,20,-4.1,11,4
1858,20.12,20.12,-50,11,4
1859,21,21,-50,11,4
1860,21.5,21.5,-50,11,4
1861,22,22,-50,11,4
1862,23,23,-50,11,4
1863,23.2,23.2,-6.8,11,4
1864,24,24,-76,11,4
1865,26,26,-4.8,11,4
1866,28,28,-4.9,11,4
1867,30.03,30.03,-23,11,4
1868,37.3,37.3,-72.7,11,4
1869,38.8,38.8,-72.7,11,4
1870,39.3,39.3,-45,11,4
1871,39.8,39.8,-82.2,11,4
1872,40,40,-5.4,11,4
1873,40.03,40.03,-1,11,4
1874,41.1,41.1,-72.7,11,4
1875,42,42,-139.5,11,4
1876,42.5,42.5,-20,11,4
1877,47,47,-139.5,11,4
1878,47.5,47.5,-0.1,11,4
1879,49,49,-62,11,4
1880,50,50,-50,11,4
1881,50.13,50.13,-45,11,4
1882,50.47,50.47,-50,11,4
1883,50.5,50.5,-0.1,11,4
1884,50.81,50.81,-65,11,4
1885,50.94,50.94,-50,11,4
1886,51.41,51.41,-50,11,4
1887,51.62,51.62,-65,11,4
1888,52.75,52.75,-90,11,4
1889,54,54,-150,11,4
1890,54.47,54.47,-50,11,4
1891,54.94,54.94,-50,11,4
1892,55,55,-197.2,11,4
1893,55.01,55.01,-100.1,11,4
1894,55.41,55.41,-50,11,4
1895,55.5,55.5,-50,11,4
1896,55.97,55.97,-50,11,4
1897,56.44,56.44,-50,11,4
1898,56.91,56.91,-50,11,4
1899,60,60,-80,11,4
1900,60.47,60.47,-65,11,4
1901,61.09,61.09,-90,11,4
1902,61.72,61.72,-90,11,4
1903,62.37,62.37,-90,11,4
1904,63.05,63.05,-100,11,4
1905,63.52,63.52,-68.9,11,4
1906,64.01,64.01,-68.9,11,4
1907,65,65,-80,11,4
1908,65.5,65.5,-35,11,4
1909,70,70,-84.9,11,4
1910,70.01,70.01,-30.1,11,4
1911,70.02,70.02,-25,11,4
1912,70.13,70.13,-45,11,4
1913,71.2,71.2,-51.5,11,4
1914,72.8,72.8,-51.5,11,4
1915,73.1,73.1,-51.5,11,4
1916,73.35,73.35,-30.1,11,4
1917,73.36,73.36,-25,11,4
1918,73.5,73.5,-10,11,4
1919,75,75,-80,11,4
1920,75.7,75.7,-74.3,11,4
1921,76.7,76.7,-30.1,11,4
1922,76.71,76.71,-25,11,4
1923,79,79,-17,11,4
1924,79.5,79.5,-10,11,4
1925,80.04,80.04,-30,11,4
1926,80.05,80.05,-25,11,4
1927,84.6,84.6,-2,11,4
1928,132.3,132.3,-192,11,4
1929,145,145,-20,11,4
1930,145.01,145.01,-9.3,11,4
1931,160,160,-1164.5,11,4
1932,180,180,-864.9,11,4
1933,180.3,180.3,-83.4,11,4
1934,0,0,-15937.2,11,5
1935,0.1,0.1,-123.5,11,5
1936,0.2,0.2,-9.4,11,5
1937,0.5,0.5,-42.8,11,5
1938,0.6,0.6,-147.8,11,5
1939,1,1,-69,11,5
1940,2,2,-186.8,11,5
1941,5,5,-155.5,11,5
1942,5.2,5.2,-121.7,11,5
1943,5.5,5.5,-121.7,11,5
1944,6,6,-1.4,11,5
1945,6.5,6.5,-16.6,11,5
1946,6.99,6.99,-15.1,11,5
1947,7,7,-10,11,5
1948,8,8,-118,11,5
1949,10,10,-5.5,11,5
1950,12,12,-121.7,11,5
1951,13.99,13.99,-15.1,11,5
1952,15,15,-141.7,11,5
1953,15.1,15.1,-50,11,5
1954,16,16,-28.5,11,5
1955,16.2,16.2,-50,11,5
1956,17.3,17.3,-50,11,5
1957,18.4,18.4,-50,11,5
1958,19.9,19.9,-50,11,5
1959,20,20,-4.1,11,5
1960,20.12,20.12,-50,11,5
1961,21,21,-50,11,5
1962,21.5,21.5,-50,11,5
1963,22,22,-50,11,5
1964,23,23,-50,11,5
1965,23.2,23.2,-6.8,11,5
1966,24,24,-76,11,5
1967,26,26,-4.8,11,5
1968,28,28,-4.9,11,5
1969,30.03,30.03,-23,11,5
1970,37.3,37.3,-72.7,11,5
1971,38.8,38.8,-72.7,11,5
1972,39.3,39.3,-45,11,5
1973,39.8,39.8,-82.2,11,5
1974,40,40,-5.4,11,5
1975,40.03,40.03,-1,11,5
1976,41.1,41.1,-72.7,11,5
1977,42,42,-139.5,11,5
1978,42.5,42.5,-20,11,5
1979,47,47,-139.5,11,5
1980,47.5,47.5,-0.1,11,5
1981,49,49,-62,11,5
1982,50,50,-50,11,5
1983,50.13,50.13,-45,11,5
1984,50.47,50.47,-50,11,5
1985,50.5,50.5,-0.1,11,5
1986,50.81,50.81,-65,11,5
1987,50.94,50.94,-50,11,5
1988,51.41,51.41,-50,11,5
1989,51.62,51.62,-65,11,5
1990,52.75,52.75,-90,11,5
1991,54,54,-150,11,5
1992,54.47,54.47,-50,11,5
1993,54.94,54.94,-50,11,5
1994,55,55,-201.5,11,5
1995,55.01,55.01,-100.6,11,5
1996,55.41,55.41,-50,11,5
1997,55.5,55.5,-50,11,5
1998,55.97,55.97,-50,11,5
1999,56.44,56.44,-50,11,5
2000,56.91,56.91,-50,11,5
2001,60,60,-80,11,5
2002,60.47,60.47,-65,11,5
2003,61.09,61.09,-90,11,5
2004,61.72,61.72,-90,11,5
2005,62.37,62.37,-90,11,5
2006,63.05,63.05,-100,11,5
2007,63.52,63.52,-68.9,11,5
2008,64.01,64.01,-68.9,11,5
2009,65,65,-80,11,5
2010,65.5,65.5,-35,11,5
2011,70,70,-84.9,11,5
2012,70.01,70.01,-30.1,11,5
2013,70.02,70.02,-25,11,5
2014,70.13,70.13,-45,11,5
2015,71.2,71.2,-51.5,11,5
2016,72.8,72.8,-51.5,11,5
2017,73.1,73.1,-51.5,11,5
2018,73.35,73.35,-30.1,11,5
2019,73.36,73.36,-25,11,5
2020,73.5,73.5,-10,11,5
2021,75,75,-80,11,5
2022,75.7,75.7,-74.3,11,5
2023,76.7,76.7,-30.1,11,5
2024,76.71,76.71,-25,11,5
2025,79,79,-17,11,5
2026,79.5,79.5,-10,11,5
2027,80.04,80.04,-30,11,5
2028,80.05,80.05,-25,11,5
2029,84.6,84.6,-2,11,5
2030,132.3,132.3,-192,11,5
2031,145,145,-20,11,5
2032,145.01,145.01,-9.3,11,5
2033,160,160,-1164.5,11,5
2034,180,180,-864.9,11,5
2035,180.3,180.3,-83.4,11,5
2036,0,0,-15340.1,11,6
2037,0.1,0.1,-123.5,11,6
2038,0.2,0.2,-9.4,11,6
2039,0.5,0.5,-31.2,11,6
2040,0.6,0.6,-147.8,11,6
2041,1,1,-69,11,6
2042,2,2,-154.4,11,6
2043,5,5,-155.5,11,6
2044,5.2,5.2,-121.7,11,6
2045,5.5,5.5,-121.7,11,6
2046,6,6,-2.7,11,6
2047,6.5,6.5,-9.9,11,6
2048,6.99,6.99,-15.1,11,6
2049,7,7,-3.7,11,6
2050,8,8,-115.2,11,6
2051,10,10,-5.5,11,6
2052,12,12,-121.7,11,6
2053,13.99,13.99,-15.1,11,6
2054,15,15,-141.7,11,6
2055,15.1,15.1,-50,11,6
2056,16,16,-28.5,11,6
2057,16.2,16.2,-50,11,6
2058,17.3,17.3,-50,11,6
2059,18.4,18.4,-50,11,6
2060,19.9,19.9,-50,11,6
2061,20,20,-4.1,11,6
2062,20.12,20.12,-50,11,6
2063,21,21,-50,11,6
2064,21.5,21.5,-50,11,6
2065,22,22,-50,11,6
2066,23,23,-50,11,6
2067,23.2,23.2,-6.8,11,6
2068,24,24,-76,11,6
2069,26,26,-4.8,11,6
2070,28,28,-4.9,11,6
2071,30.03,30.03,-23,11,6
2072,37.3,37.3,-72.7,11,6
2073,38.8,38.8,-72.7,11,6
2074,39.3,39.3,-45,11,6
2075,39.8,39.8,-82.2,11,6
2076,40,40,-5.4,11,6
2077,40.03,40.03,-1,11,6
2078,41.1,41.1,-72.7,11,6
2079,42,42,-139.5,11,6
2080,42.5,42.5,-20,11,6
2081,47,47,-139.5,11,6
2082,47.5,47.5,-0.1,11,6
2083,49,49,-62,11,6
2084,50,50,-50,11,6
2085,50.13,50.13,-45,11,6
2086,50.47,50.47,-50,11,6
2087,50.5,50.5,-0.1,11,6
2088,50.81,50.81,-65,11,6
2089,50.94,50.94,-50,11,6
2090,51.41,51.41,-50,11,6
2091,51.62,51.62,-65,11,6
2092,52.75,52.75,-90,11,6
2093,54,54,-150,11,6
2094,54.47,54.47,-50,11,6
2095,54.94,54.94,-50,11,6
2096,55,55,-297.7,11,6
2097,55.41,55.41,-50,11,6
2098,55.5,55.5,-50,11,6
2099,55.97,55.97,-50,11,6
2100,56.44,56.44,-50,11,6
2101,56.91,56.91,-50,11,6
2102,60,60,-80,11,6
2103,60.47,60.47,-65,11,6
2104,61.09,61.09,-90,11,6
2105,61.72,61.72,-90,11,6
2106,62.37,62.37,-90,11,6
2107,63.05,63.05,-100,11,6
2108,63.52,63.52,-68.9,11,6
2109,64.01,64.01,-68.9,11,6
2110,65,65,-80,11,6
2111,65.5,65.5,-35,11,6
2112,70,70,-94.4,11,6
2113,70.01,70.01,-45.6,11,6
2114,70.13,70.13,-45,11,6
2115,71.2,71.2,-51.5,11,6
2116,72.8,72.8,-51.5,11,6
2117,73.1,73.1,-51.5,11,6
2118,73.34,73.34,-9.5,11,6
2119,73.35,73.35,-45.6,11,6
2120,73.5,73.5,-10,11,6
2121,75,75,-80,11,6
2122,75.7,75.7,-74.3,11,6
2123,76.69,76.69,-9.5,11,6
2124,76.7,76.7,-45.6,11,6
2125,79,79,-17,11,6
2126,79.5,79.5,-10,11,6
2127,80.03,80.03,-9.5,11,6
2128,80.04,80.04,-45.5,11,6
2129,84.6,84.6,-2,11,6
2130,132.3,132.3,-192,11,6
2131,145,145,-20,11,6
2132,145.01,145.01,-9.3,11,6
2133,160,160,-1164.5,11,6
2134,180,180,-864.9,11,6
2135,180.3,180.3,-83.4,11,6
2136,0,0,-15328.5,11,7
2137,0.1,0.1,-123.5,11,7
2138,0.2,0.2,-9.4,11,7
2139,0.5,0.5,-17.1,11,7
2140,0.6,0.6,-147.8,11,7
2141,1,1,-69,11,7
2142,2,2,-114.4,11,7
2143,5,5,-155.5,11,7
2144,5.2,5.2,-121.7,11,7
2145,5.5,5.5,-121.7,11,7
2146,6,6,-3.1,11,7
2147,6.5,6.5,-6.5,11,7
2148,6.99,6.99,-15.1,11,7
2149,7,7,-2.5,11,7
2150,8,8,-121.8,11,7
2151,10,10,-5.5,11,7
2152,12,12,-121.7,11,7
2153,13.99,13.99,-15.1,11,7
2154,15,15,-141.7,11,7
2155,15.1,15.1,-50,11,7
2156,16,16,-28.5,11,7
2157,16.2,16.2,-50,11,7
2158,17.3,17.3,-50,11,7
2159,18.4,18.4,-50,11,7
2160,19.9,19.9,-50,11,7
2161,20,20,-4.1,11,7
2162,20.12,20.12,-50,11,7
2163,21,21,-50,11,7
2164,21.5,21.5,-50,11,7
2165,22,22,-50,11,7
2166,23,23,-50,11,7
2167,23.2,23.2,-6.8,11,7
2168,24,24,-76,11,7
2169,26,26,-4.8,11,7
2170,28,28,-4.9,11,7
2171,30.03,30.03,-23,11,7
2172,37.3,37.3,-72.7,11,7
2173,38.8,38.8,-72.7,11,7
2174,39.3,39.3,-45,11,7
2175,39.8,39.8,-82.2,11,7
2176,40,40,-5.4,11,7
2177,40.03,40.03,-1,11,7
2178,41.1,41.1,-72.7,11,7
2179,42,42,-139.5,11,7
2180,42.5,42.5,-20,11,7
2181,45,45,-50,11,7
2182,47,47,-139.5,11,7
2183,47.5,47.5,-0.1,11,7
2184,49,49,-62,11,7
2185,50,50,-100,11,7
2186,50.13,50.13,-45,11,7
2187,50.47,50.47,-50,11,7
2188,50.5,50.5,-0.1,11,7
2189,50.81,50.81,-65,11,7
2190,50.94,50.94,-50,11,7
2191,51.41,51.41,-50,11,7
2192,51.62,51.62,-65,11,7
2193,52.75,52.75,-90,11,7
2194,54,54,-150,11,7
2195,54.47,54.47,-50,11,7
2196,54.94,54.94,-50,11,7
2197,55,55,-352.6,11,7
2198,55.41,55.41,-50,11,7
2199,55.5,55.5,-50,11,7
2200,55.97,55.97,-50,11,7
2201,56.44,56.44,-50,11,7
2202,56.91,56.91,-50,11,7
2203,60,60,-130,11,7
2204,60.47,60.47,-65,11,7
2205,61.09,61.09,-90,11,7
2206,61.72,61.72,-90,11,7
2207,62.37,62.37,-90,11,7
2208,63.05,63.05,-100,11,7
2209,63.52,63.52,-68.9,11,7
2210,64.01,64.01,-68.9,11,7
2211,65,65,-80,11,7
2212,65.5,65.5,-35,11,7
2213,70,70,-94.4,11,7
2214,70.01,70.01,-45.6,11,7
2215,70.13,70.13,-45,11,7
2216,73.1,73.1,-51.5,11,7
2217,73.34,73.34,-9.5,11,7
2218,73.35,73.35,-45.6,11,7
2219,73.5,73.5,-10,11,7
2220,75,75,-80,11,7
2221,75.7,75.7,-74.3,11,7
2222,76.69,76.69,-9.5,11,7
2223,76.7,76.7,-45.6,11,7
2224,79,79,-17,11,7
2225,79.5,79.5,-10,11,7
2226,80.03,80.03,-9.5,11,7
2227,80.04,80.04,-45.5,11,7
2228,84.6,84.6,-2,11,7
2229,132.3,132.3,-192,11,7
2230,145,145,-20,11,7
2231,145.01,145.01,-9.3,11,7
2232,160,160,-1147.5,11,7
2233,180,180,-864.9,11,7
2234,180.3,180.3,-83.4,11,7
2235,0,0,-15566.4,11,8
2236,0.1,0.1,-303.2,11,8
2237,0.2,0.2,-9.4,11,8
2238,0.5,0.5,-14.6,11,8
2239,0.6,0.6,-147.8,11,8
2240,1,1,-69,11,8
2241,2,2,-95,11,8
2242,5,5,-155.5,11,8
2243,5.2,5.2,-121.7,11,8
2244,5.5,5.5,-121.7,11,8
2245,6,6,-2.8,11,8
2246,6.5,6.5,-6,11,8
2247,6.99,6.99,-15.1,11,8
2248,7,7,-3.8,11,8
2249,8,8,-127.6,11,8
2250,10,10,-5.5,11,8
2251,12,12,-121.7,11,8
2252,13.99,13.99,-15.1,11,8
2253,15,15,-121.8,11,8
2254,15.1,15.1,-50,11,8
2255,16,16,-28.5,11,8
2256,16.2,16.2,-50,11,8
2257,17.3,17.3,-50,11,8
2258,18.4,18.4,-50,11,8
2259,19.9,19.9,-50,11,8
2260,20,20,-4.1,11,8
2261,20.12,20.12,-50,11,8
2262,21,21,-50,11,8
2263,21.5,21.5,-50,11,8
2264,22,22,-50,11,8
2265,23,23,-50,11,8
2266,24,24,-76,11,8
2267,26,26,-4.8,11,8
2268,28,28,-4.9,11,8
2269,28.2,28.2,-6.8,11,8
2270,30,30,-80,11,8
2271,35,35,-80,11,8
2272,37.3,37.3,-72.7,11,8
2273,38.8,38.8,-72.7,11,8
2274,39.3,39.3,-45,11,8
2275,39.8,39.8,-82.2,11,8
2276,40,40,-85.4,11,8
2277,40.03,40.03,-12,11,8
2278,41.1,41.1,-72.7,11,8
2279,42,42,-139.5,11,8
2280,42.5,42.5,-0.1,11,8
2281,45,45,-80,11,8
2282,47,47,-139.5,11,8
2283,47.5,47.5,-0.1,11,8
2284,49,49,-64,11,8
2285,50,50,-50,11,8
2286,50.13,50.13,-45,11,8
2287,50.47,50.47,-50,11,8
2288,50.5,50.5,-0.1,11,8
2289,50.81,50.81,-65,11,8
2290,50.94,50.94,-50,11,8
2291,51.41,51.41,-50,11,8
2292,51.62,51.62,-65,11,8
2293,52.75,52.75,-90,11,8
2294,54,54,-150,11,8
2295,54.47,54.47,-50,11,8
2296,54.94,54.94,-50,11,8
2297,55,55,-347.5,11,8
2298,55.41,55.41,-50,11,8
2299,55.5,55.5,-50,11,8
2300,55.97,55.97,-50,11,8
2301,56.44,56.44,-50,11,8
2302,56.91,56.91,-50,11,8
2303,60,60,-50,11,8
2304,60.47,60.47,-65,11,8
2305,61.09,61.09,-90,11,8
2306,61.72,61.72,-90,11,8
2307,62.37,62.37,-90,11,8
2308,63.05,63.05,-100,11,8
2309,63.52,63.52,-68.9,11,8
2310,64.01,64.01,-68.9,11,8
2311,65,65,-50,11,8
2312,65.5,65.5,-10,11,8
2313,70,70,-64.4,11,8
2314,70.01,70.01,-45.6,11,8
2315,70.13,70.13,-45,11,8
2316,73.1,73.1,-51.5,11,8
2317,73.34,73.34,-9.5,11,8
2318,73.35,73.35,-45.6,11,8
2319,73.5,73.5,-35,11,8
2320,75.7,75.7,-74.3,11,8
2321,76.69,76.69,-9.5,11,8
2322,76.7,76.7,-45.6,11,8
2323,79,79,-17,11,8
2324,79.5,79.5,-10,11,8
2325,80.03,80.03,-9.5,11,8
2326,80.04,80.04,-45.5,11,8
2327,84.6,84.6,-2,11,8
2328,132.3,132.3,-192,11,8
2329,145,145,-20,11,8
2330,145.01,145.01,-9.3,11,8
2331,160,160,-1147.5,11,8
2332,180,180,-864.9,11,8
2333,180.3,180.3,-83.4,11,8
2334,0,0,-11253.2,11,9
2335,0.1,0.1,-314.7,11,9
2336,0.2,0.2,-9.4,11,9
2337,0.5,0.5,-11.5,11,9
2338,0.6,0.6,-147.8,11,9
2339,1,1,-69,11,9
2340,2,2,-85.1,11,9
2341,5,5,-305.5,11,9
2342,5.2,5.2,-121.7,11,9
2343,5.5,5.5,-121.7,11,9
2344,6,6,-2.4,11,9
2345,6.5,6.5,-5.4,11,9
2346,6.99,6.99,-15.1,11,9
2347,7,7,-5.5,11,9
2348,8,8,-124.9,11,9
2349,10,10,-5.5,11,9
2350,12,12,-121.7,11,9
2351,13,13,-1.1,11,9
2352,13.99,13.99,-15.1,11,9
2353,15,15,-121.8,11,9
2354,15.1,15.1,-50,11,9
2355,16,16,-28.5,11,9
2356,16.2,16.2,-50,11,9
2357,17.3,17.3,-50,11,9
2358,18.4,18.4,-50,11,9
2359,19.9,19.9,-50,11,9
2360,20,20,-4.1,11,9
2361,20.12,20.12,-50,11,9
2362,21,21,-50,11,9
2363,21.5,21.5,-50,11,9
2364,22,22,-50,11,9
2365,23,23,-50,11,9
2366,24,24,-76,11,9
2367,26,26,-4.8,11,9
2368,28,28,-4.9,11,9
2369,28.2,28.2,-6.8,11,9
2370,30,30,-130,11,9
2371,30.03,30.03,-12,11,9
2372,30.47,30.47,-50,11,9
2373,30.94,30.94,-50,11,9
2374,31.41,31.41,-50,11,9
2375,34,34,-50,11,9
2376,34.47,34.47,-50,11,9
2377,34.94,34.94,-50,11,9
2378,35,35,-80,11,9
2379,35.41,35.41,-50,11,9
2380,35.5,35.5,-50,11,9
2381,35.97,35.97,-50,11,9
2382,36.44,36.44,-50,11,9
2383,36.91,36.91,-50,11,9
2384,37.3,37.3,-72.7,11,9
2385,38.8,38.8,-72.7,11,9
2386,39.3,39.3,-45,11,9
2387,39.8,39.8,-82.2,11,9
2388,40,40,-85.4,11,9
2389,40.03,40.03,-7,11,9
2390,41.1,41.1,-72.7,11,9
2391,42,42,-139.5,11,9
2392,42.5,42.5,-0.1,11,9
2393,45,45,-80,11,9
2394,47,47,-139.5,11,9
2395,47.5,47.5,-0.1,11,9
2396,49,49,-89.8,11,9
2397,50.13,50.13,-45,11,9
2398,50.5,50.5,-0.1,11,9
2399,50.81,50.81,-65,11,9
2400,51.62,51.62,-65,11,9
2401,52.75,52.75,-90,11,9
2402,54,54,-104.6,11,9
2403,55,55,-351,11,9
2404,60,60,-50,11,9
2405,60.47,60.47,-65,11,9
2406,61.09,61.09,-90,11,9
2407,61.72,61.72,-90,11,9
2408,62.37,62.37,-90,11,9
2409,63.05,63.05,-100,11,9
2410,63.52,63.52,-68.9,11,9
2411,64.01,64.01,-68.9,11,9
2412,65.5,65.5,-10,11,9
2413,70,70,-10.4,11,9
2414,70.01,70.01,-25.6,11,9
2415,70.13,70.13,-45,11,9
2416,73.1,73.1,-51.5,11,9
2417,73.34,73.34,-5.5,11,9
2418,73.35,73.35,-25.6,11,9
2419,73.5,73.5,-35,11,9
2420,75.7,75.7,-74.3,11,9
2421,76.69,76.69,-5.5,11,9
2422,76.7,76.7,-25.6,11,9
2423,79,79,-17,11,9
2424,79.5,79.5,-10,11,9
2425,80.03,80.03,-5.5,11,9
2426,80.04,80.04,-25.5,11,9
2427,84.6,84.6,-2,11,9
2428,132.3,132.3,-192,11,9
2429,145,145,-20,11,9
2430,145.01,145.01,-9.3,11,9
2431,160,160,-1147.5,11,9
2432,180,180,-714.9,11,9
2433,180.3,180.3,-83.4,11,9
2434,0,0,-11808.7,11,10
2435,0.1,0.1,-324.7,11,10
2436,0.2,0.2,-9.4,11,10
2437,0.5,0.5,-12.7,11,10
2438,0.6,0.6,-147.8,11,10
2439,1,1,-69,11,10
2440,2,2,-89.5,11,10
2441,5,5,-305.5,11,10
2442,5.2,5.2,-121.7,11,10
2443,5.5,5.5,-121.7,11,10
2444,6,6,-2.5,11,10
2445,6.5,6.5,-5.5,11,10
2446,6.99,6.99,-15.1,11,10
2447,7,7,-7.7,11,10
2448,8,8,-127.7,11,10
2449,10,10,-5.5,11,10
2450,12,12,-121.7,11,10
2451,13,13,-1.1,11,10
2452,13.99,13.99,-15.1,11,10
2453,15,15,-121.8,11,10
2454,15.1,15.1,-50,11,10
2455,16,16,-28.5,11,10
2456,16.2,16.2,-50,11,10
2457,17.3,17.3,-50,11,10
2458,18.4,18.4,-50,11,10
2459,19.9,19.9,-50,11,10
2460,20,20,-4.1,11,10
2461,20.12,20.12,-50,11,10
2462,21,21,-50,11,10
2463,21.5,21.5,-50,11,10
2464,22,22,-50,11,10
2465,23,23,-50,11,10
2466,24,24,-76,11,10
2467,26,26,-4.8,11,10
2468,28,28,-4.9,11,10
2469,28.2,28.2,-6.8,11,10
2470,30,30,-130,11,10
2471,30.03,30.03,-12,11,10
2472,30.47,30.47,-50,11,10
2473,30.94,30.94,-50,11,10
2474,31.41,31.41,-50,11,10
2475,34,34,-50,11,10
2476,34.47,34.47,-50,11,10
2477,34.94,34.94,-50,11,10
2478,35,35,-80,11,10
2479,35.41,35.41,-50,11,10
2480,35.5,35.5,-50,11,10
2481,35.97,35.97,-50,11,10
2482,36.44,36.44,-50,11,10
2483,36.91,36.91,-50,11,10
2484,37.3,37.3,-72.7,11,10
2485,38.8,38.8,-72.7,11,10
2486,39.3,39.3,-45,11,10
2487,39.8,39.8,-82.2,11,10
2488,40,40,-85.4,11,10
2489,40.03,40.03,-7,11,10
2490,41.1,41.1,-72.7,11,10
2491,42,42,-139.5,11,10
2492,42.5,42.5,-0.1,11,10
2493,45,45,-80,11,10
2494,47,47,-139.5,11,10
2495,47.5,47.5,-0.1,11,10
2496,49,49,-93.9,11,10
2497,50.13,50.13,-45,11,10
2498,50.5,50.5,-0.1,11,10
2499,50.81,50.81,-65,11,10
2500,51.62,51.62,-65,11,10
2501,52.75,52.75,-90,11,10
2502,54,54,-105.3,11,10
2503,55,55,-340.3,11,10
2504,60,60,-50,11,10
2505,60.47,60.47,-65,11,10
2506,61.09,61.09,-90,11,10
2507,61.72,61.72,-90,11,10
2508,62.37,62.37,-90,11,10
2509,63.05,63.05,-100,11,10
2510,63.52,63.52,-68.9,11,10
2511,64.01,64.01,-68.9,11,10
2512,65.5,65.5,-10,11,10
2513,70,70,-10.4,11,10
2514,70.01,70.01,-15.6,11,10
2515,70.03,70.03,-22,11,10
2516,70.13,70.13,-45,11,10
2517,73.1,73.1,-51.5,11,10
2518,73.34,73.34,-5.5,11,10
2519,73.35,73.35,-15.6,11,10
2520,73.5,73.5,-35,11,10
2521,75.7,75.7,-74.3,11,10
2522,76.69,76.69,-5.5,11,10
2523,76.7,76.7,-15.6,11,10
2524,79,79,-17,11,10
2525,79.5,79.5,-10,11,10
2526,80.03,80.03,-5.5,11,10
2527,80.04,80.04,-15.5,11,10
2528,84.6,84.6,-2,11,10
2529,132.3,132.3,-192,11,10
2530,145,145,-20,11,10
2531,145.01,145.01,-9.3,11,10
2532,160,160,-1147.5,11,10
2533,180,180,-714.9,11,10
2534,180.3,180.3,-83.4,11,10
2535,0,0,-13039.6,11,11
2536,0.1,0.1,-324.7,11,11
2537,0.2,0.2,-9.4,11,11
2538,0.5,0.5,-16.6,11,11
2539,0.6,0.6,-147.8,11,11
2540,1,1,-69,11,11
2541,2,2,-102.1,11,11
2542,5,5,-305.5,11,11
2543,5.2,5.2,-121.7,11,11
2544,5.5,5.5,-121.7,11,11
2545,6,6,-3,11,11
2546,6.5,6.5,-8,11,11
2547,6.99,6.99,-15.1,11,11
