"I","PI0","PI1","QI","LI","TI"
1784,50.13,50.13,-45,11,2
1785,50.5,50.5,-0.1,11,2
1786,65.5,65.5,-35,11,2
1787,70,70,-4.9,11,2
1788,70.01,70.01,-63.8,11,2
1789,71.2,71.2,-52.5,11,2
1790,72.8,72.8,-52.5,11,2
1791,73.1,73.1,-52.5,11,2
1792,73.35,73.35,-63.8,11,2
1793,73.5,73.5,-10,11,2
1794,74.6,74.6,-86.7,11,2
1795,75.7,75.7,-74.1,11,2
1796,76.7,76.7,-63.8,11,2
1797,79,79,-17,11,2
1798,79.5,79.5,-10,11,2
1799,80.04,80.04,-63.6,11,2
1800,84.6,84.6,-2,11,2
1801,132.3,132.3,-192,11,2
1802,145.01,145.01,-27.3,11,2
1803,160,160,-1254.8,11,2
1804,180,180,-864.9,11,2
1805,180.3,180.3,-77.4,11,2
1806,0,0,-21390.9,11,3
1807,0.1,0.1,-4.4,11,3
1808,0.5,0.5,-50.1,11,3
1809,0.6,0.6,-147.8,11,3
1810,1,1,-185.4,11,3
1811,1.5,1.5,-239.8,11,3
1812,2,2,-14.5,11,3
1813,2.01,2.01,-43,11,3
1814,2.5,2.5,-4.3,11,3
1815,4,4,-58,11,3
1816,4.5,4.5,-312.6,11,3
1817,5,5,-191,11,3
1818,6.5,6.5,-145,11,3
1819,10,10,-311.5,11,3
1820,10.01,10.01,-347,11,3
1821,11.02,11.02,-65,11,3
1822,12.03,12.03,-65,11,3
1823,12.1,12.1,-200,11,3
1824,12.3,12.3,-250,11,3
1825,12.5,12.5,-200,11,3
1826,12.7,12.7,-291.7,11,3
1827,12.89,12.89,-58,11,3
1828,13.1,13.1,-340,11,3
1829,13.2,13.2,-122.8,11,3
1830,13.43,13.43,-90,11,3
1831,14.5,14.5,-291.7,11,3
1832,15,15,-120,11,3
1833,16,16,-27.5,11,3
1834,16.01,16.01,-121.8,11,3
1835,16.92,16.92,-65,11,3
1836,18.11,18.11,-121.8,11,3
1837,18.16,18.16,-90,11,3
1838,19.01,19.01,-121.8,11,3
1839,19.44,19.44,-90,11,3
1840,20,20,-4.1,11,3
1841,20.03,20.03,-121.8,11,3
1842,20.71,20.71,-90,11,3
1843,22.08,22.08,-100,11,3
1844,23,23,-139.8,11,3
1845,23.04,23.04,-68.9,11,3
1846,23.2,23.2,-6.8,11,3
1847,24,24,-139.8,11,3
1848,24.01,24.01,-68.9,11,3
1849,25.4,25.4,-72.4,11,3
1850,26,26,-4.8,11,3
1851,26.9,26.9,-72.4,11,3
1852,27,27,-50,11,3
1853,27.47,27.47,-50,11,3
1854,27.94,27.94,-50,11,3
1855,28,28,-4.9,11,3
1856,28.41,28.41,-50,11,3
1857,28.45,28.45,-50,11,3
1858,28.92,28.92,-50,11,3
1859,29,29,-26,11,3
1860,29.39,29.39,-50,11,3
1861,29.86,29.86,-50,11,3
1862,29.9,29.9,-50,11,3
1863,30.03,30.03,-11,11,3
1864,30.37,30.37,-50,11,3
1865,30.84,30.84,-50,11,3
1866,31.31,31.31,-50,11,3
1867,32.13,32.13,-45,11,3
1868,33.3,33.3,-291.7,11,3
1869,34.8,34.8,-291.7,11,3
1870,35.8,35.8,-82.3,11,3
1871,40,40,-5.4,11,3
1872,40.03,40.03,-5,11,3
1873,41.1,41.1,-72.4,11,3
1874,41.13,41.13,-45,11,3
1875,42.5,42.5,-20,11,3
1876,45,45,-88,11,3
1877,45.02,45.02,-20,11,3
1878,47.5,47.5,-0.1,11,3
1879,49,49,-62,11,3
1880,50,50,-80,11,3
1881,50.13,50.13,-45,11,3
1882,50.5,50.5,-0.1,11,3
1883,55,55,-80,11,3
1884,60,60,-80,11,3
1885,65.5,65.5,-35,11,3
1886,70,70,-4.9,11,3
1887,70.01,70.01,-63.8,11,3
1888,71.2,71.2,-52.5,11,3
1889,72.8,72.8,-52.5,11,3
1890,73.1,73.1,-52.5,11,3
1891,73.35,73.35,-63.8,11,3
1892,73.5,73.5,-10,11,3
1893,74.6,74.6,-86.7,11,3
1894,75.7,75.7,-74.1,11,3
1895,76.7,76.7,-63.8,11,3
1896,79,79,-17,11,3
1897,79.5,79.5,-10,11,3
1898,80.04,80.04,-63.6,11,3
1899,84.6,84.6,-2,11,3
1900,132.3,132.3,-192,11,3
1901,145.01,145.01,-27.3,11,3
1902,160,160,-1467,11,3
1903,180,180,-864.9,11,3
1904,180.3,180.3,-77.4,11,3
1905,0,0,-21090.5,11,4
1906,0.1,0.1,-4.4,11,4
1907,0.5,0.5,-50.2,11,4
1908,0.6,0.6,-147.8,11,4
1909,1,1,-176,11,4
1910,1.5,1.5,-107.5,11,4
1911,2,2,-14.5,11,4
1912,2.01,2.01,-43,11,4
1913,2.5,2.5,-6.8,11,4
1914,4,4,-58,11,4
1915,4.5,4.5,-297.5,11,4
1916,5,5,-191,11,4
1917,6.5,6.5,-153.1,11,4
1918,10,10,-301.8,11,4
1919,10.01,10.01,-347,11,4
1920,11.02,11.02,-65,11,4
1921,12.03,12.03,-65,11,4
1922,12.1,12.1,-200,11,4
1923,12.3,12.3,-250,11,4
1924,12.5,12.5,-200,11,4
1925,12.7,12.7,-291.7,11,4
1926,12.89,12.89,-58,11,4
1927,13.1,13.1,-340,11,4
1928,13.2,13.2,-122.8,11,4
1929,13.43,13.43,-90,11,4
1930,14.5,14.5,-291.7,11,4
1931,15,15,-120,11,4
1932,16,16,-27.5,11,4
1933,16.01,16.01,-121.8,11,4
1934,16.92,16.92,-65,11,4
1935,18.11,18.11,-121.8,11,4
1936,18.16,18.16,-90,11,4
1937,19.01,19.01,-121.8,11,4
1938,19.44,19.44,-90,11,4
1939,20,20,-4.1,11,4
1940,20.03,20.03,-121.8,11,4
1941,20.71,20.71,-90,11,4
1942,22.08,22.08,-100,11,4
1943,23,23,-139.8,11,4
1944,23.04,23.04,-68.9,11,4
1945,23.2,23.2,-6.8,11,4
1946,24,24,-139.8,11,4
1947,24.01,24.01,-68.9,11,4
1948,25.4,25.4,-72.4,11,4
1949,26,26,-4.8,11,4
1950,26.9,26.9,-72.4,11,4
1951,27,27,-50,11,4
1952,27.47,27.47,-50,11,4
1953,27.94,27.94,-50,11,4
1954,28,28,-4.9,11,4
1955,28.41,28.41,-50,11,4
1956,28.45,28.45,-50,11,4
1957,28.92,28.92,-50,11,4
1958,29,29,-26,11,4
1959,29.39,29.39,-50,11,4
1960,29.86,29.86,-50,11,4
1961,29.9,29.9,-50,11,4
1962,30.03,30.03,-11,11,4
1963,30.37,30.37,-50,11,4
1964,30.84,30.84,-50,11,4
1965,31.31,31.31,-50,11,4
1966,32.13,32.13,-45,11,4
1967,33.3,33.3,-291.7,11,4
1968,34.8,34.8,-291.7,11,4
1969,35.8,35.8,-82.3,11,4
1970,40,40,-5.4,11,4
1971,40.03,40.03,-5,11,4
1972,41.1,41.1,-72.4,11,4
1973,41.13,41.13,-45,11,4
1974,42.5,42.5,-20,11,4
1975,45,45,-88,11,4
1976,45.02,45.02,-20,11,4
1977,47.5,47.5,-0.1,11,4
1978,49,49,-62,11,4
1979,50,50,-80,11,4
1980,50.13,50.13,-45,11,4
1981,50.5,50.5,-0.1,11,4
1982,55,55,-80,11,4
1983,60,60,-80,11,4
1984,65.5,65.5,-35,11,4
1985,70,70,-4.9,11,4
1986,70.01,70.01,-63.8,11,4
1987,71.2,71.2,-52.5,11,4
1988,72.8,72.8,-52.5,11,4
1989,73.1,73.1,-52.5,11,4
1990,73.35,73.35,-63.8,11,4
1991,73.5,73.5,-10,11,4
1992,74.6,74.6,-86.7,11,4
1993,75.7,75.7,-74.1,11,4
1994,76.7,76.7,-63.8,11,4
1995,79,79,-17,11,4
1996,79.5,79.5,-10,11,4
1997,80.04,80.04,-63.6,11,4
1998,84.6,84.6,-8.7,11,4
1999,132.3,132.3,-192,11,4
2000,145.01,145.01,-27.3,11,4
2001,160,160,-1492,11,4
2002,180,180,-865,11,4
2003,180.3,180.3,-77.4,11,4
2004,0,0,-20688,11,5
2005,0.1,0.1,-4.4,11,5
2006,0.5,0.5,-49.4,11,5
2007,0.6,0.6,-147.8,11,5
2008,1,1,-172.6,11,5
2009,1.5,1.5,-83.8,11,5
2010,2,2,-14.5,11,5
2011,2.01,2.01,-43,11,5
2012,2.5,2.5,-7.1,11,5
2013,4,4,-58,11,5
2014,4.5,4.5,-275.8,11,5
2015,5,5,-191,11,5
2016,6.5,6.5,-154.8,11,5
2017,10,10,-294.6,11,5
2018,10.01,10.01,-347,11,5
2019,11.02,11.02,-65,11,5
2020,12.03,12.03,-65,11,5
2021,12.1,12.1,-200,11,5
2022,12.3,12.3,-250,11,5
2023,12.5,12.5,-200,11,5
2024,12.7,12.7,-291.7,11,5
2025,12.89,12.89,-58,11,5
2026,13.1,13.1,-340,11,5
2027,13.2,13.2,-122.8,11,5
2028,13.43,13.43,-90,11,5
2029,14.5,14.5,-291.7,11,5
2030,15,15,-120,11,5
2031,16,16,-27.5,11,5
2032,16.01,16.01,-121.8,11,5
2033,16.92,16.92,-65,11,5
2034,18.11,18.11,-121.8,11,5
2035,18.16,18.16,-90,11,5
2036,19.01,19.01,-121.8,11,5
2037,19.44,19.44,-90,11,5
2038,20,20,-4.1,11,5
2039,20.03,20.03,-121.8,11,5
2040,20.71,20.71,-90,11,5
2041,22.08,22.08,-100,11,5
2042,23,23,-139.8,11,5
2043,23.04,23.04,-68.9,11,5
2044,23.2,23.2,-6.8,11,5
2045,24,24,-139.8,11,5
2046,24.01,24.01,-68.9,11,5
2047,25.4,25.4,-72.4,11,5
2048,26,26,-4.8,11,5
2049,26.9,26.9,-72.4,11,5
2050,27,27,-50,11,5
2051,27.47,27.47,-50,11,5
2052,27.94,27.94,-50,11,5
2053,28,28,-4.9,11,5
2054,28.41,28.41,-50,11,5
2055,28.45,28.45,-50,11,5
2056,28.92,28.92,-50,11,5
2057,29,29,-26,11,5
2058,29.39,29.39,-50,11,5
2059,29.86,29.86,-50,11,5
2060,29.9,29.9,-50,11,5
2061,30.03,30.03,-11,11,5
2062,30.37,30.37,-50,11,5
2063,30.84,30.84,-50,11,5
2064,31.31,31.31,-50,11,5
2065,32.13,32.13,-45,11,5
2066,33.3,33.3,-291.7,11,5
2067,34.8,34.8,-291.7,11,5
2068,35.8,35.8,-82.3,11,5
2069,40,40,-5.4,11,5
2070,40.03,40.03,-5,11,5
2071,41.1,41.1,-72.4,11,5
2072,41.13,41.13,-45,11,5
2073,42.5,42.5,-20,11,5
2074,45,45,-88,11,5
2075,45.02,45.02,-20,11,5
2076,47.5,47.5,-0.1,11,5
2077,49,49,-62,11,5
2078,50,50,-80,11,5
2079,50.13,50.13,-45,11,5
2080,50.5,50.5,-0.1,11,5
2081,55,55,-80,11,5
2082,60,60,-80,11,5
2083,65.5,65.5,-35,11,5
2084,70,70,-4.9,11,5
2085,70.01,70.01,-63.8,11,5
2086,71.2,71.2,-52.5,11,5
2087,72.8,72.8,-52.5,11,5
2088,73.1,73.1,-52.5,11,5
2089,73.35,73.35,-63.8,11,5
2090,73.5,73.5,-10,11,5
2091,74.6,74.6,-86.7,11,5
2092,75.7,75.7,-74.1,11,5
2093,76.7,76.7,-63.8,11,5
2094,79,79,-17,11,5
2095,79.5,79.5,-10,11,5
2096,80.04,80.04,-63.6,11,5
2097,84.6,84.6,-20.3,11,5
2098,132.3,132.3,-192,11,5
2099,145.01,145.01,-27.3,11,5
2100,160,160,-1492,11,5
2101,180,180,-864.9,11,5
2102,180.3,180.3,-77.4,11,5
2103,0,0,-20460.1,11,6
2104,0.1,0.1,-4.4,11,6
2105,0.5,0.5,-48.9,11,6
2106,0.6,0.6,-147.8,11,6
2107,1,1,-171.9,11,6
2108,1.5,1.5,-64.7,11,6
2109,2,2,-14.5,11,6
2110,2.01,2.01,-43,11,6
2111,2.5,2.5,-9.1,11,6
2112,4,4,-58,11,6
2113,4.5,4.5,-260.7,11,6
2114,5,5,-191,11,6
2115,6.5,6.5,-158.9,11,6
2116,10,10,-288.6,11,6
2117,10.01,10.01,-347,11,6
2118,11.02,11.02,-65,11,6
2119,12.03,12.03,-65,11,6
2120,12.1,12.1,-200,11,6
2121,12.3,12.3,-250,11,6
2122,12.5,12.5,-200,11,6
2123,12.7,12.7,-291.7,11,6
2124,12.89,12.89,-58,11,6
2125,13.1,13.1,-340,11,6
2126,13.2,13.2,-122.8,11,6
2127,13.43,13.43,-90,11,6
2128,14.5,14.5,-291.7,11,6
2129,15,15,-120,11,6
2130,16,16,-27.5,11,6
2131,16.01,16.01,-121.8,11,6
2132,16.92,16.92,-65,11,6
2133,18.11,18.11,-121.8,11,6
2134,18.16,18.16,-90,11,6
2135,19.01,19.01,-121.8,11,6
2136,19.44,19.44,-90,11,6
2137,20,20,-4.1,11,6
2138,20.03,20.03,-121.8,11,6
2139,20.71,20.71,-90,11,6
2140,22.08,22.08,-100,11,6
2141,23,23,-139.8,11,6
2142,23.04,23.04,-68.9,11,6
2143,23.2,23.2,-6.8,11,6
2144,24,24,-139.8,11,6
2145,24.01,24.01,-68.9,11,6
2146,25.4,25.4,-72.4,11,6
2147,26,26,-4.8,11,6
2148,26.9,26.9,-72.4,11,6
2149,27,27,-50,11,6
2150,27.47,27.47,-50,11,6
2151,27.94,27.94,-50,11,6
2152,28,28,-4.9,11,6
2153,28.41,28.41,-50,11,6
2154,28.45,28.45,-50,11,6
2155,28.92,28.92,-50,11,6
2156,29,29,-26,11,6
2157,29.39,29.39,-50,11,6
2158,29.86,29.86,-50,11,6
2159,29.9,29.9,-50,11,6
2160,30.03,30.03,-11,11,6
2161,30.37,30.37,-50,11,6
2162,30.84,30.84,-50,11,6
2163,31.31,31.31,-50,11,6
2164,32.13,32.13,-45,11,6
2165,33.3,33.3,-291.7,11,6
2166,34.8,34.8,-291.7,11,6
2167,35.8,35.8,-82.3,11,6
2168,40,40,-5.4,11,6
2169,40.03,40.03,-5,11,6
2170,41.1,41.1,-72.4,11,6
2171,41.13,41.13,-45,11,6
2172,42.5,42.5,-20,11,6
2173,45,45,-88,11,6
2174,45.02,45.02,-20,11,6
2175,47.5,47.5,-0.1,11,6
2176,49,49,-62,11,6
2177,50,50,-80,11,6
2178,50.13,50.13,-45,11,6
2179,50.5,50.5,-0.1,11,6
2180,55,55,-80,11,6
2181,60,60,-80,11,6
2182,65.5,65.5,-35,11,6
2183,70,70,-4.9,11,6
2184,70.01,70.01,-63.8,11,6
2185,71.2,71.2,-52.5,11,6
2186,72.8,72.8,-52.5,11,6
2187,73.1,73.1,-52.5,11,6
2188,73.35,73.35,-63.8,11,6
2189,73.5,73.5,-10,11,6
2190,74.6,74.6,-86.7,11,6
2191,75.7,75.7,-74.1,11,6
2192,76.7,76.7,-63.8,11,6
2193,79,79,-17,11,6
2194,79.5,79.5,-10,11,6
2195,80.04,80.04,-63.6,11,6
2196,84.6,84.6,-2,11,6
2197,132.3,132.3,-192,11,6
2198,145.01,145.01,-27.3,11,6
2199,160,160,-1492,11,6
2200,180,180,-864.9,11,6
2201,180.3,180.3,-77.4,11,6
2202,0,0,-20335.9,11,7
2203,0.1,0.1,-4.4,11,7
2204,0.5,0.5,-48.5,11,7
2205,0.6,0.6,-147.8,11,7
2206,1,1,-169.5,11,7
2207,1.5,1.5,-59,11,7
2208,2,2,-14.5,11,7
2209,2.01,2.01,-43,11,7
2210,2.5,2.5,-11.4,11,7
2211,4,4,-58,11,7
2212,4.5,4.5,-252,11,7
2213,5,5,-191,11,7
2214,6.5,6.5,-163.9,11,7
2215,10,10,-292.8,11,7
2216,10.01,10.01,-347,11,7
2217,11.02,11.02,-65,11,7
2218,12.03,12.03,-65,11,7
2219,12.1,12.1,-200,11,7
2220,12.3,12.3,-250,11,7
2221,12.5,12.5,-200,11,7
2222,12.7,12.7,-291.7,11,7
2223,12.89,12.89,-58,11,7
2224,13.1,13.1,-340,11,7
2225,13.2,13.2,-122.8,11,7
2226,13.43,13.43,-90,11,7
2227,14.5,14.5,-291.7,11,7
2228,15,15,-120,11,7
2229,16,16,-27.5,11,7
2230,16.01,16.01,-121.8,11,7
2231,16.92,16.92,-65,11,7
2232,18.11,18.11,-121.8,11,7
2233,18.16,18.16,-90,11,7
2234,19.01,19.01,-121.8,11,7
2235,19.44,19.44,-90,11,7
2236,20,20,-4.1,11,7
2237,20.03,20.03,-121.8,11,7
2238,20.71,20.71,-90,11,7
2239,22.08,22.08,-100,11,7
2240,23,23,-139.8,11,7
2241,23.04,23.04,-68.9,11,7
2242,23.2,23.2,-6.8,11,7
2243,24,24,-139.8,11,7
2244,24.01,24.01,-68.9,11,7
2245,25.4,25.4,-72.4,11,7
2246,26,26,-4.8,11,7
2247,26.9,26.9,-72.4,11,7
2248,27,27,-50,11,7
2249,27.47,27.47,-50,11,7
2250,27.94,27.94,-50,11,7
2251,28,28,-4.9,11,7
2252,28.41,28.41,-50,11,7
2253,28.45,28.45,-50,11,7
2254,28.92,28.92,-50,11,7
2255,29,29,-26,11,7
2256,29.39,29.39,-50,11,7
2257,29.86,29.86,-50,11,7
2258,29.9,29.9,-50,11,7
2259,30.03,30.03,-11,11,7
2260,30.37,30.37,-50,11,7
2261,30.84,30.84,-50,11,7
2262,31.31,31.31,-50,11,7
2263,32.13,32.13,-45,11,7
2264,33.3,33.3,-291.7,11,7
2265,34.8,34.8,-291.7,11,7
2266,35.8,35.8,-82.3,11,7
2267,40,40,-5.4,11,7
2268,40.03,40.03,-5,11,7
2269,41.1,41.1,-72.4,11,7
2270,41.13,41.13,-45,11,7
2271,42.5,42.5,-20,11,7
2272,45,45,-88,11,7
2273,45.02,45.02,-20,11,7
2274,47.5,47.5,-0.1,11,7
2275,49,49,-62,11,7
2276,50,50,-80,11,7
2277,50.13,50.13,-45,11,7
2278,50.5,50.5,-0.1,11,7
2279,55,55,-80,11,7
2280,60,60,-80,11,7
2281,65.5,65.5,-35,11,7
2282,70,70,-4.9,11,7
2283,70.01,70.01,-63.8,11,7
2284,71.2,71.2,-52.5,11,7
2285,72.8,72.8,-52.5,11,7
2286,73.1,73.1,-52.5,11,7
2287,73.35,73.35,-63.8,11,7
2288,73.5,73.5,-10,11,7
2289,74.6,74.6,-86.7,11,7
2290,75.7,75.7,-74.1,11,7
2291,76.7,76.7,-63.8,11,7
2292,79,79,-17,11,7
2293,79.5,79.5,-10,11,7
2294,80.04,80.04,-63.6,11,7
2295,84.6,84.6,-2,11,7
2296,132.3,132.3,-192,11,7
2297,145.01,145.01,-27.3,11,7
2298,160,160,-1492,11,7
2299,180,180,-864.9,11,7
2300,180.3,180.3,-77.4,11,7
2301,0,0,-20336.2,11,8
2302,0.1,0.1,-4.4,11,8
2303,0.5,0.5,-48.4,11,8
2304,0.6,0.6,-147.8,11,8
2305,1,1,-165.4,11,8
2306,1.5,1.5,-51,11,8
2307,2,2,-14.5,11,8
2308,2.01,2.01,-43,11,8
2309,2.5,2.5,-11.7,11,8
2310,4,4,-58,11,8
2311,4.5,4.5,-242.3,11,8
2312,5,5,-191,11,8
2313,6.5,6.5,-162.2,11,8
2314,10,10,-291.6,11,8
2315,10.01,10.01,-347,11,8
2316,11.02,11.02,-65,11,8
2317,12.03,12.03,-65,11,8
2318,12.1,12.1,-200,11,8
2319,12.3,12.3,-250,11,8
2320,12.5,12.5,-200,11,8
2321,12.7,12.7,-291.7,11,8
2322,12.89,12.89,-58,11,8
2323,13.1,13.1,-340,11,8
2324,13.2,13.2,-122.8,11,8
2325,13.43,13.43,-90,11,8
2326,14.5,14.5,-291.7,11,8
2327,15,15,-100.1,11,8
2328,16,16,-27.5,11,8
2329,16.01,16.01,-121.8,11,8
2330,16.92,16.92,-65,11,8
2331,18.11,18.11,-121.8,11,8
2332,18.16,18.16,-90,11,8
2333,19.01,19.01,-121.8,11,8
2334,19.44,19.44,-90,11,8
2335,20,20,-4.1,11,8
2336,20.03,20.03,-121.8,11,8
2337,20.71,20.71,-90,11,8
2338,22.08,22.08,-100,11,8
2339,23,23,-139.8,11,8
2340,23.04,23.04,-68.9,11,8
2341,24,24,-139.8,11,8
2342,24.01,24.01,-68.9,11,8
2343,25.4,25.4,-72.4,11,8
2344,26,26,-4.8,11,8
2345,26.9,26.9,-72.4,11,8
2346,27,27,-50,11,8
2347,27.47,27.47,-50,11,8
2348,27.94,27.94,-50,11,8
2349,28,28,-4.9,11,8
2350,28.2,28.2,-6.8,11,8
2351,28.41,28.41,-50,11,8
2352,28.45,28.45,-50,11,8
2353,28.92,28.92,-50,11,8
2354,29,29,-26,11,8
2355,29.39,29.39,-50,11,8
2356,29.86,29.86,-50,11,8
2357,29.9,29.9,-50,11,8
2358,30.37,30.37,-50,11,8
2359,30.84,30.84,-50,11,8
2360,31.31,31.31,-50,11,8
2361,32.13,32.13,-45,11,8
2362,33.3,33.3,-291.7,11,8
2363,34.8,34.8,-291.7,11,8
2364,35.8,35.8,-82.3,11,8
2365,40,40,-5.4,11,8
2366,40.03,40.03,-16,11,8
2367,41.1,41.1,-72.4,11,8
2368,41.13,41.13,-45,11,8
2369,42.5,42.5,-0.1,11,8
2370,45,45,-88,11,8
2371,45.02,45.02,-20,11,8
2372,47.5,47.5,-0.1,11,8
2373,49,49,-62,11,8
2374,50,50,-80,11,8
2375,50.13,50.13,-45,11,8
2376,50.5,50.5,-0.1,11,8
2377,55,55,-80,11,8
2378,60,60,-80,11,8
2379,65.5,65.5,-10,11,8
2380,70,70,-4.9,11,8
2381,70.01,70.01,-61.8,11,8
2382,71.2,71.2,-52.5,11,8
2383,72.8,72.8,-52.5,11,8
2384,73.1,73.1,-52.5,11,8
2385,73.35,73.35,-61.8,11,8
2386,73.5,73.5,-35,11,8
2387,74.6,74.6,-86.7,11,8
2388,75.7,75.7,-74.1,11,8
2389,76.7,76.7,-61.8,11,8
2390,79,79,-17,11,8
2391,79.5,79.5,-10,11,8
2392,80.04,80.04,-61.6,11,8
2393,84.6,84.6,-2,11,8
2394,132.3,132.3,-192,11,8
2395,145.01,145.01,-27.3,11,8
2396,160,160,-1492,11,8
2397,180,180,-864.9,11,8
2398,180.3,180.3,-77.4,11,8
2399,0,0,-16681.7,11,9
2400,0.1,0.1,-4.4,11,9
2401,0.2,0.2,-9.4,11,9
2402,0.5,0.5,-48.3,11,9
2403,0.6,0.6,-98.7,11,9
2404,1,1,-160.8,11,9
2405,1.5,1.5,-42,11,9
2406,2,2,-14.5,11,9
2407,2.01,2.01,-43,11,9
2408,2.5,2.5,-8.2,11,9
2409,4,4,-58,11,9
2410,4.5,4.5,-232.4,11,9
2411,5,5,-341,11,9
2412,5.01,5.01,-74.9,11,9
2413,5.35,5.35,-74.9,11,9
2414,5.7,5.7,-74.9,11,9
2415,6.04,6.04,-75.1,11,9
2416,6.5,6.5,-160.4,11,9
2417,10,10,-285.8,11,9
2418,10.01,10.01,-200,11,9
2419,11.02,11.02,-65,11,9
2420,12,12,-80,11,9
2421,12.03,12.03,-65,11,9
2422,12.1,12.1,-200,11,9
2423,12.3,12.3,-250,11,9
2424,12.5,12.5,-200,11,9
2425,12.7,12.7,-291.7,11,9
2426,12.89,12.89,-58,11,9
2427,13.1,13.1,-340,11,9
2428,13.43,13.43,-90,11,9
2429,14,14,-80,11,9
2430,14.5,14.5,-291.7,11,9
2431,15,15,-100.1,11,9
2432,16,16,-27.5,11,9
2433,16.01,16.01,-121.8,11,9
2434,16.92,16.92,-65,11,9
2435,18.11,18.11,-121.8,11,9
2436,18.16,18.16,-90,11,9
2437,19.01,19.01,-121.8,11,9
2438,19.44,19.44,-90,11,9
2439,20,20,-84.1,11,9
2440,20.03,20.03,-121.8,11,9
2441,20.71,20.71,-90,11,9
2442,22,22,-80,11,9
2443,22.08,22.08,-100,11,9
2444,23,23,-139.8,11,9
2445,23.04,23.04,-68.9,11,9
2446,24,24,-139.8,11,9
2447,24.01,24.01,-68.9,11,9
2448,25.4,25.4,-72.4,11,9
2449,26,26,-53.9,11,9
2450,26.9,26.9,-72.4,11,9
2451,27,27,-50,11,9
2452,27.47,27.47,-50,11,9
2453,27.94,27.94,-50,11,9
2454,28,28,-4.9,11,9
2455,28.2,28.2,-6.8,11,9
2456,28.41,28.41,-50,11,9
2457,28.45,28.45,-50,11,9
2458,28.92,28.92,-50,11,9
2459,29,29,-26,11,9
2460,29.39,29.39,-50,11,9
2461,29.86,29.86,-50,11,9
2462,29.9,29.9,-50,11,9
2463,30.37,30.37,-50,11,9
2464,30.84,30.84,-50,11,9
2465,31.31,31.31,-50,11,9
2466,32.13,32.13,-45,11,9
2467,33.3,33.3,-291.7,11,9
2468,34.8,34.8,-291.7,11,9
2469,35.8,35.8,-82.3,11,9
2470,40,40,-5.4,11,9
2471,40.03,40.03,-16,11,9
2472,41.1,41.1,-72.4,11,9
2473,41.13,41.13,-45,11,9
2474,42.5,42.5,-0.1,11,9
2475,45,45,-8,11,9
2476,45.02,45.02,-20,11,9
2477,47.5,47.5,-0.1,11,9
2478,49,49,-62,11,9
2479,50.13,50.13,-45,11,9
2480,50.5,50.5,-0.1,11,9
2481,65.5,65.5,-10,11,9
2482,70,70,-4.9,11,9
2483,70.01,70.01,-9.5,11,9
2484,70.05,70.05,-52.3,11,9
2485,71.2,71.2,-52.5,11,9
2486,72.8,72.8,-52.5,11,9
2487,73.1,73.1,-52.5,11,9
2488,73.35,73.35,-9.5,11,9
2489,73.39,73.39,-52.3,11,9
2490,73.5,73.5,-35,11,9
2491,74.6,74.6,-86.7,11,9
2492,75.7,75.7,-74.1,11,9
2493,76.7,76.7,-9.5,11,9
2494,76.74,76.74,-52.3,11,9
2495,79,79,-17,11,9
2496,79.5,79.5,-10,11,9
2497,80.04,80.04,-9.5,11,9
2498,80.08,80.08,-52.1,11,9
2499,84.6,84.6,-2,11,9
2500,132.3,132.3,-192,11,9
2501,145.01,145.01,-27.3,11,9
2502,160,160,-1429.8,11,9
2503,180,180,-714.9,11,9
2504,180.3,180.3,-77.4,11,9
2505,0,0,-17473.4,11,10
2506,0.1,0.1,-4.4,11,10
2507,0.2,0.2,-9.4,11,10
2508,0.5,0.5,-47.4,11,10
2509,0.6,0.6,-98.7,11,10
2510,1,1,-156.9,11,10
2511,1.5,1.5,-36.3,11,10
2512,2,2,-14.5,11,10
2513,2.01,2.01,-43,11,10
2514,2.5,2.5,-7.7,11,10
2515,3.03,3.03,-4,11,10
2516,4,4,-58,11,10
2517,4.5,4.5,-224.1,11,10
2518,5,5,-341,11,10
2519,5.01,5.01,-74.6,11,10
2520,5.35,5.35,-74.6,11,10
2521,5.7,5.7,-74.6,11,10
2522,6.04,6.04,-74.7,11,10
2523,6.5,6.5,-150.6,11,10
2524,10,10,-279.2,11,10
2525,10.01,10.01,-200,11,10
2526,11.02,11.02,-65,11,10
2527,12.03,12.03,-65,11,10
2528,12.1,12.1,-200,11,10
2529,12.3,12.3,-250,11,10
2530,12.5,12.5,-200,11,10
2531,12.7,12.7,-291.7,11,10
2532,12.89,12.89,-58,11,10
2533,13.1,13.1,-340,11,10
2534,13.43,13.43,-90,11,10
2535,14.5,14.5,-291.7,11,10
2536,15,15,-180.1,11,10
2537,16,16,-27.5,11,10
2538,16.01,16.01,-121.8,11,10
2539,16.92,16.92,-65,11,10
2540,18,18,-80,11,10
2541,18.11,18.11,-121.8,11,10
2542,18.16,18.16,-90,11,10
2543,19.01,19.01,-121.8,11,10
2544,19.44,19.44,-90,11,10
2545,20,20,-84.1,11,10
2546,20.03,20.03,-121.8,11,10
2547,20.71,20.71,-90,11,10
2548,22,22,-80,11,10
2549,22.08,22.08,-100,11,10
2550,23,23,-139.8,11,10
2551,23.04,23.04,-68.9,11,10
2552,24,24,-139.8,11,10
2553,24.01,24.01,-68.9,11,10
2554,25.4,25.4,-72.4,11,10
2555,26,26,-4.8,11,10
2556,26.9,26.9,-72.4,11,10
2557,27,27,-50,11,10
