"I","PI0","PI1","QI","LI","TI"
1744,75,75,120.2,11,20
1745,70,70,13.7,11,20
1746,67.48,67.48,150,11,20
1747,66.94,66.94,50,11,20
1748,65,65,8,11,20
1749,63,63,4,11,20
1750,52.45,52.45,97.2,11,20
1751,52.06,52.06,0.1,11,20
1752,50.45,50.45,72.9,11,20
1753,50,50,2.4,11,20
1754,48,48,3.9,11,20
1755,47,47,25.3,11,20
1756,46.45,46.45,72.9,11,20
1757,45,45,6.7,11,20
1758,43.45,43.45,72.9,11,20
1759,43.4,43.4,20,11,20
1760,42,42,4.7,11,20
1761,40.45,40.45,72.9,11,20
1762,40.4,40.4,20,11,20
1763,40,40,73,11,20
1764,38.45,38.45,97.2,11,20
1765,38.4,38.4,10,11,20
1766,38,38,1.6,11,20
1767,36.29,36.29,1.5,11,20
1768,32,32,51.1,11,20
1769,30,30,164.1,11,20
1770,25,25,1.8,11,20
1771,24,24,50,11,20
1772,23,23,17.6,11,20
1773,20,20,7.6,11,20
1774,16.94,16.94,191.5,11,20
1775,12,12,90,11,20
1776,11.94,11.94,191.5,11,20
1777,10.13,10.13,52,11,20
1778,10,10,12.1,11,20
1779,9,9,53.2,11,20
1780,8.9,8.9,13.5,11,20
1781,7,7,90,11,20
1782,5,5,8,11,20
1783,3,3,283.2,11,20
1784,2,2,200,11,20
1785,1,1,238.6,11,20
1786,0.9,0.9,113,11,20
1787,0.5,0.5,95.3,11,20
1788,0.2,0.2,1.9,11,20
1789,0.13,0.13,52,11,20
1790,0.1,0.1,142.6,11,20
1791,0,0,11553.3,11,20
1792,180.3,180.3,19822.9,11,21
1793,180,180,460.7,11,21
1794,160,160,0.1,11,21
1795,150,150,11.9,11,21
1796,140,140,17.8,11,21
1797,138.65,138.65,78.8,11,21
1798,134.98,134.98,341.6,11,21
1799,130,130,1,11,21
1800,120,120,62.5,11,21
1801,117.09,117.09,136.8,11,21
1802,114.36,114.36,18.3,11,21
1803,110,110,448.2,11,21
1804,102,102,2,11,21
1805,100,100,12.2,11,21
1806,99,99,106.8,11,21
1807,98,98,0.8,11,21
1808,95,95,174.5,11,21
1809,90,90,185.5,11,21
1810,89.99,89.99,200,11,21
1811,85,85,11,11,21
1812,84.98,84.98,300,11,21
1813,84.34,84.34,0.2,11,21
1814,80,80,0.1,11,21
1815,75,75,100.2,11,21
1816,70,70,13,11,21
1817,65,65,7.9,11,21
1818,63,63,3.8,11,21
1819,56.94,56.94,93.1,11,21
1820,54.94,54.94,69.9,11,21
1821,52.06,52.06,0.1,11,21
1822,50.94,50.94,69.9,11,21
1823,50,50,2.2,11,21
1824,48,48,3.7,11,21
1825,47.94,47.94,69.9,11,21
1826,47,47,23.6,11,21
1827,45,45,6.7,11,21
1828,44.94,44.94,69.9,11,21
1829,43.4,43.4,20,11,21
1830,42.94,42.94,93.1,11,21
1831,42,42,4.7,11,21
1832,40.4,40.4,20,11,21
1833,40,40,71.7,11,21
1834,38.4,38.4,10,11,21
1835,38,38,1.6,11,21
1836,37.85,37.85,1.4,11,21
1837,32,32,1.1,11,21
1838,30,30,163.6,11,21
1839,25,25,1.8,11,21
1840,23,23,16.9,11,21
1841,22,22,50,11,21
1842,20.02,20.02,225,11,21
1843,20,20,7.3,11,21
1844,15.02,15.02,224.9,11,21
1845,12,12,90,11,21
1846,10.13,10.13,52,11,21
1847,10,10,12.6,11,21
1848,9,9,0.3,11,21
1849,7,7,90,11,21
1850,5,5,8,11,21
1851,3,3,283.2,11,21
1852,2,2,200,11,21
1853,1,1,286.7,11,21
1854,0.9,0.9,106.8,11,21
1855,0.5,0.5,148.6,11,21
1856,0.2,0.2,1.9,11,21
1857,0.13,0.13,52,11,21
1858,0.1,0.1,143.2,11,21
1859,0,0,11591.7,11,21
1860,180.3,180.3,20048.9,11,22
1861,180,180,434.1,11,22
1862,160,160,0.1,11,22
1863,150,150,11.1,11,22
1864,140,140,18.7,11,22
1865,138.65,138.65,75,11,22
1866,130,130,460.4,11,22
1867,120,120,59.6,11,22
1868,117.1,117.1,185.3,11,22
1869,114.83,114.83,15.2,11,22
1870,110,110,437.6,11,22
1871,105.42,105.42,18.7,11,22
1872,102,102,1.8,11,22
1873,100,100,10.8,11,22
1874,99,99,95.5,11,22
1875,98,98,0.8,11,22
1876,95,95,142.3,11,22
1877,90,90,179.9,11,22
1878,89.99,89.99,200,11,22
1879,85,85,6,11,22
1880,84.98,84.98,300,11,22
1881,83.94,83.94,0.2,11,22
1882,80,80,0.1,11,22
1883,75,75,60.2,11,22
1884,70,70,12,11,22
1885,65,65,7.3,11,22
1886,60,60,2.7,11,22
1887,56.62,56.62,80.2,11,22
1888,54.62,54.62,60.1,11,22
1889,52.06,52.06,0.1,11,22
1890,50.62,50.62,60.1,11,22
1891,50,50,1.7,11,22
1892,47.62,47.62,60.1,11,22
1893,47,47,20,11,22
1894,45,45,9.3,11,22
1895,44.62,44.62,60.1,11,22
1896,43.4,43.4,20,11,22
1897,42.62,42.62,80.2,11,22
1898,42,42,4.7,11,22
1899,40.4,40.4,20,11,22
1900,40,40,65.7,11,22
1901,39.04,39.04,1.3,11,22
1902,38.4,38.4,10,11,22
1903,38,38,1.6,11,22
1904,32,32,1.1,11,22
1905,30,30,183.1,11,22
1906,25,25,1.7,11,22
1907,23,23,50,11,22
1908,22.03,22.03,225,11,22
1909,20,20,22.4,11,22
1910,17.03,17.03,224.9,11,22
1911,12,12,90,11,22
1912,10.13,10.13,52,11,22
1913,10,10,13.8,11,22
1914,9,9,0.3,11,22
1915,7,7,90,11,22
1916,5,5,8,11,22
1917,3,3,283.3,11,22
1918,2,2,200,11,22
1919,1,1,230.2,11,22
1920,0.9,0.9,95.5,11,22
1921,0.5,0.5,192.2,11,22
1922,0.2,0.2,1.9,11,22
1923,0.13,0.13,52,11,22
1924,0.1,0.1,144.8,11,22
1925,0.01,0.01,53,11,22
1926,0,0,11606.2,11,22
1927,180.3,180.3,18375.5,11,23
1928,180,180,426.6,11,23
1929,160,160,0.1,11,23
1930,150,150,9.7,11,23
1931,140,140,19,11,23
1932,138.65,138.65,67.9,11,23
1933,120,120,55.5,11,23
1934,117.84,117.84,504.2,11,23
1935,117.1,117.1,152.2,11,23
1936,110,110,423.1,11,23
1937,107.11,107.11,13.5,11,23
1938,105.42,105.42,0.8,11,23
1939,102,102,1.3,11,23
1940,100,100,9.8,11,23
1941,99,99,84.1,11,23
1942,98,98,0.8,11,23
1943,95,95,86.2,11,23
1944,90,90,171.1,11,23
1945,89.99,89.99,200,11,23
1946,85,85,6,11,23
1947,84.98,84.98,300,11,23
1948,80.74,80.74,0.1,11,23
1949,80,80,0.3,11,23
1950,75,75,65.2,11,23
1951,70,70,10.9,11,23
1952,65,65,7.9,11,23
1953,59,59,2.8,11,23
1954,52.06,52.06,0.1,11,23
1955,51.09,51.09,71.1,11,23
1956,50,50,1.4,11,23
1957,49.09,49.09,53.3,11,23
1958,47,47,18.5,11,23
1959,45.09,45.09,53.3,11,23
1960,44,44,2.7,11,23
1961,43.4,43.4,20,11,23
1962,43,43,6.8,11,23
1963,42.09,42.09,53.3,11,23
1964,41,41,4.8,11,23
1965,40.4,40.4,20,11,23
1966,40,40,61.8,11,23
1967,39.09,39.09,53.3,11,23
1968,38.4,38.4,10,11,23
1969,37.11,37.11,1.1,11,23
1970,37.09,37.09,71.1,11,23
1971,37,37,1.6,11,23
1972,33,33,1.1,11,23
1973,30,30,163.5,11,23
1974,25,25,1.8,11,23
1975,22,22,50,11,23
1976,20,20,6,11,23
1977,19,19,13.2,11,23
1978,17.35,17.35,219.5,11,23
1979,12.35,12.35,219.4,11,23
1980,12,12,90,11,23
1981,10.13,10.13,52,11,23
1982,10,10,14.6,11,23
1983,9,9,0.4,11,23
1984,7,7,90,11,23
1985,5,5,8.1,11,23
1986,3,3,283.2,11,23
1987,2,2,200,11,23
1988,1,1,225.7,11,23
1989,0.9,0.9,84.1,11,23
1990,0.5,0.5,230.4,11,23
1991,0.4,0.4,7.1,11,23
1992,0.2,0.2,1.7,11,23
1993,0.13,0.13,52,11,23
1994,0.1,0.1,146,11,23
1995,0,0,11632.9,11,23
1996,180.3,180.3,15273.1,11,24
1997,180,180,742.3,11,24
1998,160,160,0.1,11,24
1999,150,150,8.9,11,24
2000,140,140,16.4,11,24
2001,138.65,138.65,65,11,24
2002,120,120,50.4,11,24
2003,117.1,117.1,82.5,11,24
2004,110,110,405.1,11,24
2005,105.42,105.42,19.5,11,24
2006,105.06,105.06,876.4,11,24
2007,102,102,1,11,24
2008,100,100,6.1,11,24
2009,99,99,79.9,11,24
2010,98,98,0.7,11,24
2011,96.55,96.55,12.5,11,24
2012,90,90,221.2,11,24
2013,89.99,89.99,200,11,24
2014,85,85,3.1,11,24
2015,84.98,84.98,300,11,24
2016,75.38,75.38,0.1,11,24
2017,75,75,0.2,11,24
2018,70,70,9.9,11,24
2019,65,65,8.2,11,24
2020,62,62,2.5,11,24
2021,60.97,60.97,8,11,24
2022,60,60,0.2,11,24
2023,57.14,57.14,49.9,11,24
2024,55.97,55.97,45,11,24
2025,52.06,52.06,0.1,11,24
2026,50,50,1.1,11,24
2027,47,47,18.8,11,24
2028,43.4,43.4,20,11,24
2029,42.25,42.25,68.3,11,24
2030,40.4,40.4,20,11,24
2031,40.25,40.25,51.2,11,24
2032,40,40,64.9,11,24
2033,38.4,38.4,10,11,24
2034,37,37,4.2,11,24
2035,36.25,36.25,51.2,11,24
2036,35,35,1.4,11,24
2037,33.64,33.64,1,11,24
2038,33.25,33.25,51.2,11,24
2039,30.25,30.25,51.2,11,24
2040,30,30,164.9,11,24
2041,28.25,28.25,68.3,11,24
2042,25,25,2.9,11,24
2043,22,22,11.9,11,24
2044,20,20,55,11,24
2045,12,12,90,11,24
2046,10.13,10.13,52,11,24
2047,10,10,14.6,11,24
2048,9,9,0.4,11,24
2049,8,8,12.5,11,24
2050,7,7,90,11,24
2051,5,5,20.5,11,24
2052,3,3,282.1,11,24
2053,2,2,200,11,24
2054,1,1,224.2,11,24
2055,0.9,0.9,79.9,11,24
2056,0.5,0.5,237.9,11,24
2057,0.2,0.2,3.5,11,24
2058,0.13,0.13,52,11,24
2059,0.1,0.1,146.9,11,24
2060,0,0,11110.5,11,24
2061,0,0,-22208.9,11,1
2062,0.1,0.1,-152.9,11,1
2063,0.45,0.45,-50,11,1
2064,0.5,0.5,-138,11,1
2065,0.6,0.6,-147.8,11,1
2066,1,1,-72.6,11,1
2067,1.1,1.1,-50,11,1
2068,1.98,1.98,-50,11,1
2069,2,2,-371.7,11,1
2070,2.87,2.87,-50,11,1
2071,3.51,3.51,-485,11,1
2072,3.99,3.99,-50,11,1
2073,4.65,4.65,-50,11,1
2074,5,5,-170.6,11,1
2075,5.24,5.24,-50,11,1
2076,6,6,-3.7,11,1
2077,6.32,6.32,-50,11,1
2078,6.4,6.4,-60.9,11,1
2079,6.99,6.99,-57.8,11,1
2080,7,7,-2.1,11,1
2081,7.5,7.5,-144.3,11,1
2082,9,9,-20.5,11,1
2083,15,15,-20,11,1
2084,16,16,-28.5,11,1
2085,24,24,-26,11,1
2086,24.2,24.2,-121.7,11,1
2087,25,25,-121.7,11,1
2088,26,26,-4.8,11,1
2089,28,28,-126.6,11,1
2090,28.2,28.2,-6.8,11,1
2091,29.9,29.9,-121.7,11,1
2092,30,30,-9.5,11,1
2093,30.03,30.03,-23,11,1
2094,33.3,33.3,-72.7,11,1
2095,34.8,34.8,-72.7,11,1
2096,35.1,35.1,-82.2,11,1
2097,37.1,37.1,-72.7,11,1
2098,38.13,38.13,-45,11,1
2099,42,42,-139.5,11,1
2100,42.5,42.5,-20,11,1
2101,43.12,43.12,-50,11,1
2102,43.59,43.59,-50,11,1
2103,44.06,44.06,-50,11,1
2104,44.13,44.13,-45,11,1
2105,44.53,44.53,-50,11,1
2106,45,45,-50,11,1
2107,45.47,45.47,-50,11,1
2108,45.94,45.94,-50,11,1
2109,46,46,-50,11,1
2110,46.47,46.47,-50,11,1
2111,46.94,46.94,-50,11,1
2112,47,47,-139.5,11,1
2113,47.41,47.41,-50,11,1
2114,47.5,47.5,-0.1,11,1
2115,49,49,-62,11,1
2116,50,50,-80,11,1
2117,50.5,50.5,-0.1,11,1
2118,50.81,50.81,-65,11,1
2119,51.62,51.62,-65,11,1
2120,52.75,52.75,-90,11,1
2121,54,54,-100,11,1
2122,55,55,-80,11,1
2123,60,60,-80,11,1
2124,60.13,60.13,-45,11,1
2125,60.47,60.47,-65,11,1
2126,61.09,61.09,-90,11,1
2127,61.72,61.72,-90,11,1
2128,62.37,62.37,-90,11,1
2129,63.05,63.05,-100,11,1
2130,63.52,63.52,-68.9,11,1
2131,64.01,64.01,-68.9,11,1
2132,65,65,-80,11,1
2133,65.5,65.5,-35,11,1
2134,70.01,70.01,-9.5,11,1
2135,70.02,70.02,-45.5,11,1
2136,71.2,71.2,-51.5,11,1
2137,72.8,72.8,-51.5,11,1
2138,73.1,73.1,-51.5,11,1
2139,73.35,73.35,-9.5,11,1
2140,73.36,73.36,-45.5,11,1
2141,73.5,73.5,-10,11,1
2142,75.7,75.7,-74.3,11,1
2143,76.7,76.7,-9.5,11,1
2144,76.71,76.71,-45.5,11,1
2145,79,79,-17,11,1
2146,79.5,79.5,-10,11,1
2147,80.04,80.04,-9.5,11,1
2148,80.05,80.05,-45.6,11,1
2149,84.6,84.6,-2,11,1
2150,145.01,145.01,-28.3,11,1
2151,160,160,-1124.7,11,1
2152,180,180,-1054.9,11,1
2153,180.3,180.3,-84.5,11,1
2154,0,0,-22023.3,11,2
2155,0.1,0.1,-152.9,11,2
2156,0.45,0.45,-50,11,2
2157,0.5,0.5,-136.1,11,2
2158,0.6,0.6,-147.8,11,2
2159,1,1,-72.6,11,2
2160,1.1,1.1,-50,11,2
2161,1.98,1.98,-50,11,2
2162,2,2,-373.2,11,2
2163,2.87,2.87,-50,11,2
2164,3.51,3.51,-485,11,2
2165,3.99,3.99,-50,11,2
2166,4.65,4.65,-50,11,2
2167,5,5,-170.6,11,2
2168,5.24,5.24,-50,11,2
2169,6,6,-1.4,11,2
2170,6.32,6.32,-50,11,2
2171,6.4,6.4,-62.9,11,2
2172,6.99,6.99,-57.8,11,2
2173,7,7,-2.7,11,2
2174,7.5,7.5,-144.7,11,2
2175,9,9,-20.5,11,2
2176,15,15,-20,11,2
2177,16,16,-28.5,11,2
2178,23.2,23.2,-6.8,11,2
2179,24,24,-26,11,2
2180,24.2,24.2,-121.7,11,2
2181,25,25,-121.7,11,2
2182,26,26,-4.8,11,2
2183,28,28,-126.6,11,2
2184,29.9,29.9,-121.7,11,2
2185,30,30,-9.5,11,2
2186,30.03,30.03,-23,11,2
2187,33.3,33.3,-72.7,11,2
2188,34.8,34.8,-72.7,11,2
2189,35.1,35.1,-82.2,11,2
2190,37.1,37.1,-72.7,11,2
2191,38.13,38.13,-45,11,2
2192,42,42,-139.5,11,2
2193,42.5,42.5,-20,11,2
2194,43.12,43.12,-50,11,2
2195,43.59,43.59,-50,11,2
2196,44.06,44.06,-50,11,2
2197,44.13,44.13,-45,11,2
2198,44.53,44.53,-50,11,2
2199,45,45,-50,11,2
2200,45.47,45.47,-50,11,2
2201,45.94,45.94,-50,11,2
2202,46,46,-50,11,2
2203,46.47,46.47,-50,11,2
2204,46.94,46.94,-50,11,2
2205,47,47,-139.5,11,2
2206,47.41,47.41,-50,11,2
2207,47.5,47.5,-0.1,11,2
2208,49,49,-62,11,2
2209,50,50,-80,11,2
2210,50.5,50.5,-0.1,11,2
2211,50.81,50.81,-65,11,2
2212,51.62,51.62,-65,11,2
2213,52.75,52.75,-90,11,2
2214,54,54,-100,11,2
2215,55,55,-80,11,2
2216,60,60,-80,11,2
2217,60.13,60.13,-45,11,2
2218,60.47,60.47,-65,11,2
2219,61.09,61.09,-90,11,2
2220,61.72,61.72,-90,11,2
2221,62.37,62.37,-90,11,2
2222,63.05,63.05,-100,11,2
2223,63.52,63.52,-68.9,11,2
2224,64.01,64.01,-68.9,11,2
2225,65,65,-80,11,2
2226,65.5,65.5,-35,11,2
2227,70.01,70.01,-9.5,11,2
2228,70.02,70.02,-45.5,11,2
2229,71.2,71.2,-51.5,11,2
2230,72.8,72.8,-51.5,11,2
2231,73.1,73.1,-51.5,11,2
2232,73.35,73.35,-9.5,11,2
2233,73.36,73.36,-45.5,11,2
2234,73.5,73.5,-10,11,2
2235,75.7,75.7,-74.3,11,2
2236,76.7,76.7,-9.5,11,2
2237,76.71,76.71,-45.5,11,2
2238,79,79,-17,11,2
2239,79.5,79.5,-10,11,2
2240,80.04,80.04,-9.5,11,2
2241,80.05,80.05,-45.6,11,2
2242,84.6,84.6,-2,11,2
2243,145.01,145.01,-28.3,11,2
2244,160,160,-1124.7,11,2
2245,180,180,-1054.9,11,2
2246,180.3,180.3,-84.2,11,2
2247,0,0,-21966.6,11,3
2248,0.1,0.1,-152.9,11,3
2249,0.45,0.45,-50,11,3
2250,0.5,0.5,-134.9,11,3
2251,0.6,0.6,-147.8,11,3
2252,1,1,-72.6,11,3
2253,1.1,1.1,-50,11,3
2254,1.98,1.98,-50,11,3
2255,2,2,-378.2,11,3
2256,2.87,2.87,-50,11,3
2257,3.51,3.51,-485,11,3
2258,3.99,3.99,-50,11,3
2259,4.65,4.65,-50,11,3
2260,5,5,-170.6,11,3
2261,5.24,5.24,-50,11,3
2262,6,6,-1.2,11,3
2263,6.32,6.32,-50,11,3
2264,6.4,6.4,-67.9,11,3
2265,6.99,6.99,-57.8,11,3
2266,7,7,-4.5,11,3
2267,7.5,7.5,-159.8,11,3
2268,9,9,-20.5,11,3
2269,15,15,-20,11,3
2270,16,16,-28.5,11,3
2271,23.2,23.2,-6.8,11,3
2272,24,24,-26,11,3
2273,24.2,24.2,-121.7,11,3
2274,25,25,-121.7,11,3
2275,26,26,-4.8,11,3
2276,28,28,-126.6,11,3
2277,29.9,29.9,-121.7,11,3
2278,30,30,-9.5,11,3
2279,30.03,30.03,-23,11,3
2280,33.3,33.3,-72.7,11,3
2281,34.8,34.8,-72.7,11,3
2282,35.1,35.1,-82.2,11,3
2283,37.1,37.1,-72.7,11,3
2284,38.13,38.13,-45,11,3
2285,42,42,-139.5,11,3
2286,42.5,42.5,-20,11,3
2287,43.12,43.12,-50,11,3
2288,43.59,43.59,-50,11,3
2289,44.06,44.06,-50,11,3
2290,44.13,44.13,-45,11,3
2291,44.53,44.53,-50,11,3
2292,45,45,-50,11,3
2293,45.47,45.47,-50,11,3
2294,45.94,45.94,-50,11,3
2295,46,46,-50,11,3
2296,46.47,46.47,-50,11,3
2297,46.94,46.94,-50,11,3
2298,47,47,-139.5,11,3
2299,47.41,47.41,-50,11,3
2300,47.5,47.5,-0.1,11,3
2301,49,49,-62,11,3
2302,50,50,-80,11,3
2303,50.5,50.5,-0.1,11,3
2304,50.81,50.81,-65,11,3
2305,51.62,51.62,-65,11,3
2306,52.75,52.75,-90,11,3
2307,54,54,-100,11,3
2308,55,55,-80,11,3
2309,60,60,-80,11,3
2310,60.13,60.13,-45,11,3
2311,60.47,60.47,-65,11,3
2312,61.09,61.09,-90,11,3
2313,61.72,61.72,-90,11,3
2314,62.37,62.37,-90,11,3
2315,63.05,63.05,-100,11,3
2316,63.52,63.52,-68.9,11,3
2317,64.01,64.01,-68.9,11,3
2318,65,65,-80,11,3
2319,65.5,65.5,-35,11,3
2320,70.01,70.01,-9.5,11,3
2321,70.02,70.02,-45.5,11,3
2322,71.2,71.2,-51.5,11,3
2323,72.8,72.8,-51.5,11,3
2324,73.1,73.1,-51.5,11,3
2325,73.35,73.35,-9.5,11,3
2326,73.36,73.36,-45.5,11,3
2327,73.5,73.5,-10,11,3
2328,75.7,75.7,-74.3,11,3
2329,76.7,76.7,-9.5,11,3
2330,76.71,76.71,-45.5,11,3
2331,79,79,-17,11,3
2332,79.5,79.5,-10,11,3
2333,80.04,80.04,-9.5,11,3
2334,80.05,80.05,-45.6,11,3
2335,84.6,84.6,-2,11,3
2336,145.01,145.01,-28.3,11,3
2337,160,160,-1124.7,11,3
2338,180,180,-1054.9,11,3
2339,180.3,180.3,-84.2,11,3
2340,0,0,-22070.3,11,4
2341,0.1,0.1,-152.9,11,4
2342,0.45,0.45,-50,11,4
2343,0.5,0.5,-144.5,11,4
2344,0.6,0.6,-147.8,11,4
2345,1,1,-72.6,11,4
2346,1.1,1.1,-50,11,4
2347,1.98,1.98,-50,11,4
2348,2,2,-392.6,11,4
2349,2.87,2.87,-50,11,4
2350,3.51,3.51,-485,11,4
2351,3.99,3.99,-50,11,4
2352,4.65,4.65,-50,11,4
2353,5,5,-170.6,11,4
2354,5.24,5.24,-50,11,4
2355,6,6,-3.9,11,4
2356,6.32,6.32,-50,11,4
2357,6.4,6.4,-75.4,11,4
2358,6.99,6.99,-57.8,11,4
2359,7,7,-7.5,11,4
2360,7.5,7.5,-191,11,4
2361,9,9,-20.5,11,4
2362,15,15,-20,11,4
2363,16,16,-28.5,11,4
2364,23.2,23.2,-6.8,11,4
2365,24,24,-26,11,4
2366,24.2,24.2,-121.7,11,4
2367,25,25,-121.7,11,4
2368,26,26,-4.8,11,4
2369,28,28,-126.6,11,4
2370,29.9,29.9,-121.7,11,4
2371,30,30,-9.5,11,4
2372,30.03,30.03,-23,11,4
2373,33.3,33.3,-72.7,11,4
2374,34.8,34.8,-72.7,11,4
2375,35.1,35.1,-82.2,11,4
2376,37.1,37.1,-72.7,11,4
2377,38.13,38.13,-45,11,4
2378,42,42,-139.5,11,4
2379,42.5,42.5,-20,11,4
2380,43.12,43.12,-50,11,4
2381,43.59,43.59,-50,11,4
2382,44.06,44.06,-50,11,4
2383,44.13,44.13,-45,11,4
2384,44.53,44.53,-50,11,4
2385,45,45,-50,11,4
2386,45.47,45.47,-50,11,4
2387,45.94,45.94,-50,11,4
2388,46,46,-50,11,4
2389,46.47,46.47,-50,11,4
2390,46.94,46.94,-50,11,4
2391,47,47,-139.5,11,4
2392,47.41,47.41,-50,11,4
2393,47.5,47.5,-0.1,11,4
2394,49,49,-62,11,4
2395,50,50,-80,11,4
2396,50.5,50.5,-0.1,11,4
2397,50.81,50.81,-65,11,4
2398,51.62,51.62,-65,11,4
2399,52.75,52.75,-90,11,4
2400,54,54,-100,11,4
2401,55,55,-80,11,4
2402,60,60,-80,11,4
2403,60.13,60.13,-45,11,4
2404,60.47,60.47,-65,11,4
2405,61.09,61.09,-90,11,4
2406,61.72,61.72,-90,11,4
2407,62.37,62.37,-90,11,4
2408,63.05,63.05,-100,11,4
2409,63.52,63.52,-68.9,11,4
2410,64.01,64.01,-68.9,11,4
2411,65,65,-80,11,4
2412,65.5,65.5,-35,11,4
2413,70.01,70.01,-9.5,11,4
2414,70.02,70.02,-45.5,11,4
2415,71.2,71.2,-51.5,11,4
2416,72.8,72.8,-51.5,11,4
2417,73.1,73.1,-51.5,11,4
2418,73.35,73.35,-9.5,11,4
2419,73.36,73.36,-45.5,11,4
2420,73.5,73.5,-10,11,4
2421,75.7,75.7,-74.3,11,4
2422,76.7,76.7,-9.5,11,4
2423,76.71,76.71,-45.5,11,4
2424,79,79,-17,11,4
2425,79.5,79.5,-10,11,4
2426,80.04,80.04,-9.5,11,4
2427,80.05,80.05,-45.6,11,4
2428,84.6,84.6,-2,11,4
2429,145.01,145.01,-28.3,11,4
2430,160,160,-1124.7,11,4
2431,180,180,-1054.9,11,4
2432,180.3,180.3,-84.2,11,4
2433,0,0,-22210.1,11,5
2434,0.1,0.1,-152.9,11,5
2435,0.45,0.45,-50,11,5
2436,0.5,0.5,-149.4,11,5
2437,0.6,0.6,-147.8,11,5
2438,1,1,-72.6,11,5
2439,1.1,1.1,-50,11,5
2440,1.98,1.98,-50,11,5
2441,2,2,-408,11,5
2442,2.87,2.87,-50,11,5
2443,3.51,3.51,-485,11,5
2444,3.99,3.99,-50,11,5
2445,4.65,4.65,-50,11,5
2446,5,5,-170.6,11,5
2447,5.24,5.24,-50,11,5
2448,6,6,-10.9,11,5
2449,6.32,6.32,-50,11,5
2450,6.4,6.4,-85.1,11,5
2451,6.99,6.99,-57.8,11,5
2452,7,7,-10.9,11,5
2453,7.5,7.5,-217.7,11,5
2454,9,9,-20.5,11,5
2455,15,15,-20,11,5
2456,16,16,-28.5,11,5
2457,23.2,23.2,-6.8,11,5
2458,24,24,-26,11,5
2459,24.2,24.2,-121.7,11,5
2460,25,25,-121.7,11,5
2461,26,26,-4.8,11,5
2462,28,28,-126.6,11,5
2463,29.9,29.9,-121.7,11,5
2464,30,30,-9.5,11,5
2465,30.03,30.03,-23,11,5
2466,33.3,33.3,-72.7,11,5
2467,34.8,34.8,-72.7,11,5
2468,35.1,35.1,-82.2,11,5
2469,37.1,37.1,-72.7,11,5
2470,38.13,38.13,-45,11,5
2471,42,42,-139.5,11,5
2472,42.5,42.5,-20,11,5
2473,43.12,43.12,-50,11,5
2474,43.59,43.59,-50,11,5
2475,44.06,44.06,-50,11,5
2476,44.13,44.13,-45,11,5
2477,44.53,44.53,-50,11,5
2478,45,45,-50,11,5
2479,45.47,45.47,-50,11,5
2480,45.94,45.94,-50,11,5
2481,46,46,-50,11,5
2482,46.47,46.47,-50,11,5
2483,46.94,46.94,-50,11,5
2484,47,47,-139.5,11,5
2485,47.41,47.41,-50,11,5
2486,47.5,47.5,-0.1,11,5
2487,49,49,-62,11,5
2488,50,50,-80,11,5
2489,50.5,50.5,-0.1,11,5
2490,50.81,50.81,-65,11,5
2491,51.62,51.62,-65,11,5
2492,52.75,52.75,-90,11,5
2493,54,54,-100,11,5
2494,55,55,-80,11,5
2495,60,60,-80,11,5
2496,60.13,60.13,-45,11,5
2497,60.47,60.47,-65,11,5
2498,61.09,61.09,-90,11,5
2499,61.72,61.72,-90,11,5
2500,62.37,62.37,-90,11,5
2501,63.05,63.05,-100,11,5
2502,63.52,63.52,-68.9,11,5
2503,64.01,64.01,-68.9,11,5
2504,65,65,-80,11,5
2505,65.5,65.5,-35,11,5
2506,70.01,70.01,-9.5,11,5
2507,70.02,70.02,-45.5,11,5
2508,71.2,71.2,-51.5,11,5
2509,72.8,72.8,-51.5,11,5
2510,73.1,73.1,-51.5,11,5
2511,73.35,73.35,-9.5,11,5
2512,73.36,73.36,-45.5,11,5
2513,73.5,73.5,-10,11,5
2514,75.7,75.7,-74.3,11,5
2515,76.7,76.7,-9.5,11,5
2516,76.71,76.71,-45.5,11,5
2517,79,79,-17,11,5
2518,79.5,79.5,-10,11,5
2519,80.04,80.04,-9.5,11,5
2520,80.05,80.05,-45.6,11,5
2521,84.6,84.6,-2,11,5
2522,145.01,145.01,-28.3,11,5
2523,160,160,-1124.7,11,5
2524,180,180,-1054.9,11,5
2525,180.3,180.3,-84.2,11,5
2526,0,0,-22302.3,11,6
2527,0.1,0.1,-152.9,11,6
2528,0.45,0.45,-50,11,6
2529,0.5,0.5,-152.6,11,6
2530,0.6,0.6,-147.8,11,6
2531,1,1,-72.6,11,6
2532,1.1,1.1,-50,11,6
2533,1.98,1.98,-50,11,6
2534,2,2,-421.9,11,6
2535,2.87,2.87,-50,11,6
2536,3.51,3.51,-485,11,6
2537,3.99,3.99,-50,11,6
2538,4.65,4.65,-50,11,6
2539,5,5,-170.6,11,6
2540,5.24,5.24,-50,11,6
2541,6,6,-14.8,11,6
2542,6.32,6.32,-50,11,6
2543,6.4,6.4,-85.7,11,6
2544,6.99,6.99,-57.8,11,6
2545,7,7,-12.8,11,6
2546,7.5,7.5,-229.3,11,6
2547,9,9,-20.5,11,6
2548,15,15,-20,11,6
2549,16,16,-28.5,11,6
2550,23.2,23.2,-6.8,11,6
2551,24,24,-26,11,6
2552,24.2,24.2,-121.7,11,6
2553,25,25,-121.7,11,6
2554,26,26,-4.8,11,6
2555,28,28,-126.6,11,6
