"I","PI0","PI1","QI","LI","TI"
1763,43,43,-80,11,4
1764,45.13,45.13,-45,11,4
1765,46,46,-80,11,4
1766,47,47,-139.4,11,4
1767,47.5,47.5,-0.1,11,4
1768,49,49,-142,11,4
1769,50.5,50.5,-0.1,11,4
1770,55.13,55.13,-45,11,4
1771,60.01,60.01,-55,11,4
1772,63.35,63.35,-55,11,4
1773,65.5,65.5,-35,11,4
1774,66.7,66.7,-55,11,4
1775,70.04,70.04,-55.1,11,4
1776,71.2,71.2,-51.2,11,4
1777,72.8,72.8,-51.2,11,4
1778,73.1,73.1,-51.2,11,4
1779,73.5,73.5,-10,11,4
1780,74.6,74.6,-87.2,11,4
1781,75.7,75.7,-74.2,11,4
1782,77.4,77.4,-8,11,4
1783,79,79,-17,11,4
1784,79.5,79.5,-10,11,4
1785,99.5,99.5,-747.3,11,4
1786,145.01,145.01,-28.3,11,4
1787,160,160,-1173,11,4
1788,180,180,-1055,11,4
1789,180.3,180.3,-178.9,11,4
1790,0,0,-24605.6,11,5
1791,0.01,0.01,-86,11,5
1792,0.1,0.1,-4.5,11,5
1793,0.2,0.2,-9.4,11,5
1794,0.5,0.5,-89.3,11,5
1795,0.6,0.6,-147.8,11,5
1796,1,1,-90.6,11,5
1797,2,2,-312.7,11,5
1798,3,3,-50,11,5
1799,4,4,-50,11,5
1800,4.5,4.5,-58,11,5
1801,4.99,4.99,-10,11,5
1802,5,5,-265.2,11,5
1803,5.5,5.5,-212.3,11,5
1804,5.8,5.8,-25.9,11,5
1805,6,6,-985.5,11,5
1806,6.5,6.5,-50,11,5
1807,6.8,6.8,-30,11,5
1808,7.49,7.49,-10,11,5
1809,8.99,8.99,-10,11,5
1810,9.2,9.2,-121.6,11,5
1811,11.22,11.22,-65,11,5
1812,12,12,-171.6,11,5
1813,12.44,12.44,-65,11,5
1814,12.5,12.5,-50,11,5
1815,13,13,-50,11,5
1816,13.5,13.5,-50,11,5
1817,14,14,-121.6,11,5
1818,14.11,14.11,-90,11,5
1819,15,15,-70,11,5
1820,15.5,15.5,-50,11,5
1821,16,16,-178.5,11,5
1822,16.5,16.5,-50,11,5
1823,17.92,17.92,-65,11,5
1824,18,18,-50,11,5
1825,18.5,18.5,-50,11,5
1826,19,19,-50,11,5
1827,19.16,19.16,-90,11,5
1828,19.5,19.5,-50,11,5
1829,20.44,20.44,-90,11,5
1830,21.71,21.71,-90,11,5
1831,23.08,23.08,-100,11,5
1832,23.2,23.2,-6.8,11,5
1833,24.04,24.04,-68.9,11,5
1834,25,25,-121.6,11,5
1835,25.01,25.01,-68.9,11,5
1836,26,26,-4.8,11,5
1837,27.3,27.3,-72.5,11,5
1838,28,28,-4.9,11,5
1839,28.8,28.8,-72.5,11,5
1840,29.8,29.8,-82.3,11,5
1841,30,30,-4.1,11,5
1842,30.03,30.03,-23,11,5
1843,31.1,31.1,-72.5,11,5
1844,35.13,35.13,-45,11,5
1845,40,40,-80,11,5
1846,40.03,40.03,-1,11,5
1847,42,42,-139.4,11,5
1848,42.5,42.5,-20,11,5
1849,43,43,-80,11,5
1850,45.13,45.13,-45,11,5
1851,46,46,-80,11,5
1852,47,47,-139.4,11,5
1853,47.5,47.5,-0.1,11,5
1854,49,49,-142,11,5
1855,50.5,50.5,-0.1,11,5
1856,55.13,55.13,-45,11,5
1857,60.01,60.01,-55,11,5
1858,63.35,63.35,-55,11,5
1859,65.5,65.5,-35,11,5
1860,66.7,66.7,-55,11,5
1861,70.04,70.04,-55.1,11,5
1862,71.2,71.2,-51.2,11,5
1863,72.8,72.8,-51.2,11,5
1864,73.1,73.1,-51.2,11,5
1865,73.5,73.5,-10,11,5
1866,74.6,74.6,-87.2,11,5
1867,75.7,75.7,-74.2,11,5
1868,77.4,77.4,-8,11,5
1869,79,79,-17,11,5
1870,79.5,79.5,-10,11,5
1871,99.5,99.5,-747.7,11,5
1872,145.01,145.01,-28.3,11,5
1873,160,160,-1173,11,5
1874,180,180,-1054.9,11,5
1875,180.3,180.3,-178.9,11,5
1876,0,0,-24059.7,11,6
1877,0.01,0.01,-85.7,11,6
1878,0.1,0.1,-4.5,11,6
1879,0.2,0.2,-9.4,11,6
1880,0.5,0.5,-60.1,11,6
1881,0.6,0.6,-147.8,11,6
1882,1,1,-90.6,11,6
1883,2,2,-291.7,11,6
1884,3,3,-50,11,6
1885,4,4,-50,11,6
1886,4.5,4.5,-58,11,6
1887,4.99,4.99,-10,11,6
1888,5,5,-251.5,11,6
1889,5.5,5.5,-195.7,11,6
1890,5.8,5.8,-27.5,11,6
1891,6,6,-851.5,11,6
1892,6.5,6.5,-50,11,6
1893,6.8,6.8,-30,11,6
1894,7.49,7.49,-10,11,6
1895,8.99,8.99,-10,11,6
1896,9.2,9.2,-121.6,11,6
1897,11.22,11.22,-65,11,6
1898,12,12,-171.6,11,6
1899,12.44,12.44,-65,11,6
1900,12.5,12.5,-50,11,6
1901,13,13,-50,11,6
1902,13.5,13.5,-50,11,6
1903,14,14,-121.6,11,6
1904,14.11,14.11,-90,11,6
1905,15,15,-70,11,6
1906,15.5,15.5,-50,11,6
1907,16,16,-178.5,11,6
1908,16.5,16.5,-50,11,6
1909,17.92,17.92,-65,11,6
1910,18,18,-50,11,6
1911,18.5,18.5,-50,11,6
1912,19,19,-50,11,6
1913,19.16,19.16,-90,11,6
1914,19.5,19.5,-50,11,6
1915,20.44,20.44,-90,11,6
1916,21.71,21.71,-90,11,6
1917,23.08,23.08,-100,11,6
1918,23.2,23.2,-6.8,11,6
1919,24.04,24.04,-68.9,11,6
1920,25,25,-121.6,11,6
1921,25.01,25.01,-68.9,11,6
1922,26,26,-4.8,11,6
1923,27.3,27.3,-72.5,11,6
1924,28,28,-4.9,11,6
1925,28.8,28.8,-72.5,11,6
1926,29.8,29.8,-82.3,11,6
1927,30,30,-4.1,11,6
1928,30.03,30.03,-23,11,6
1929,31.1,31.1,-72.5,11,6
1930,35.13,35.13,-45,11,6
1931,40,40,-80,11,6
1932,40.03,40.03,-1,11,6
1933,42,42,-139.4,11,6
1934,42.5,42.5,-20,11,6
1935,43,43,-80,11,6
1936,45.13,45.13,-45,11,6
1937,46,46,-80,11,6
1938,47,47,-139.4,11,6
1939,47.5,47.5,-0.1,11,6
1940,49,49,-142,11,6
1941,50.5,50.5,-0.1,11,6
1942,55.13,55.13,-45,11,6
1943,60.01,60.01,-55,11,6
1944,63.35,63.35,-55,11,6
1945,65.5,65.5,-35,11,6
1946,66.7,66.7,-55,11,6
1947,70.04,70.04,-55.1,11,6
1948,71.2,71.2,-51.2,11,6
1949,72.8,72.8,-51.2,11,6
1950,73.1,73.1,-51.2,11,6
1951,73.5,73.5,-10,11,6
1952,74.6,74.6,-87.2,11,6
1953,75.7,75.7,-74.2,11,6
1954,77.4,77.4,-8,11,6
1955,79,79,-17,11,6
1956,79.5,79.5,-10,11,6
1957,99.5,99.5,-748.7,11,6
1958,145.01,145.01,-28.3,11,6
1959,160,160,-1173,11,6
1960,180,180,-1054.9,11,6
1961,180.3,180.3,-178.9,11,6
1962,0,0,-23514.1,11,7
1963,0.01,0.01,-85.4,11,7
1964,0.1,0.1,-4.5,11,7
1965,0.2,0.2,-9.4,11,7
1966,0.5,0.5,-59.7,11,7
1967,0.6,0.6,-147.8,11,7
1968,1,1,-90.6,11,7
1969,2,2,-287.1,11,7
1970,3,3,-50,11,7
1971,4,4,-50,11,7
1972,4.5,4.5,-58,11,7
1973,4.99,4.99,-10,11,7
1974,5,5,-246.7,11,7
1975,5.5,5.5,-178.5,11,7
1976,5.8,5.8,-31,11,7
1977,6,6,-721.1,11,7
1978,6.5,6.5,-50,11,7
1979,6.8,6.8,-30,11,7
1980,7.49,7.49,-10,11,7
1981,8.99,8.99,-10,11,7
1982,9.2,9.2,-121.6,11,7
1983,11.22,11.22,-65,11,7
1984,12,12,-171.6,11,7
1985,12.44,12.44,-65,11,7
1986,12.5,12.5,-50,11,7
1987,13,13,-50,11,7
1988,13.5,13.5,-50,11,7
1989,14,14,-121.6,11,7
1990,14.11,14.11,-90,11,7
1991,15,15,-70,11,7
1992,15.5,15.5,-50,11,7
1993,16,16,-178.5,11,7
1994,16.5,16.5,-50,11,7
1995,17.92,17.92,-65,11,7
1996,18,18,-50,11,7
1997,18.5,18.5,-50,11,7
1998,19,19,-50,11,7
1999,19.16,19.16,-90,11,7
2000,19.5,19.5,-50,11,7
2001,20.44,20.44,-90,11,7
2002,21.71,21.71,-90,11,7
2003,23.08,23.08,-100,11,7
2004,23.2,23.2,-6.8,11,7
2005,24.04,24.04,-68.9,11,7
2006,25,25,-121.6,11,7
2007,25.01,25.01,-68.9,11,7
2008,26,26,-4.8,11,7
2009,27.3,27.3,-72.5,11,7
2010,28,28,-4.9,11,7
2011,28.8,28.8,-72.5,11,7
2012,29.8,29.8,-82.3,11,7
2013,30,30,-4.1,11,7
2014,30.03,30.03,-23,11,7
2015,31.1,31.1,-72.5,11,7
2016,35.13,35.13,-45,11,7
2017,40,40,-80,11,7
2018,40.03,40.03,-1,11,7
2019,42,42,-139.4,11,7
2020,42.5,42.5,-20,11,7
2021,43,43,-80,11,7
2022,45.13,45.13,-45,11,7
2023,46,46,-80,11,7
2024,47,47,-139.4,11,7
2025,47.5,47.5,-0.1,11,7
2026,49,49,-142,11,7
2027,50.5,50.5,-0.1,11,7
2028,55.13,55.13,-45,11,7
2029,60.01,60.01,-55,11,7
2030,63.35,63.35,-55,11,7
2031,65.5,65.5,-35,11,7
2032,66.7,66.7,-55,11,7
2033,70.04,70.04,-55.1,11,7
2034,71.2,71.2,-51.2,11,7
2035,72.8,72.8,-51.2,11,7
2036,73.1,73.1,-51.2,11,7
2037,73.5,73.5,-10,11,7
2038,74.6,74.6,-87.2,11,7
2039,75.7,75.7,-74.2,11,7
2040,77.4,77.4,-8,11,7
2041,79,79,-17,11,7
2042,79.5,79.5,-10,11,7
2043,99.5,99.5,-749.4,11,7
2044,145.01,145.01,-28.3,11,7
2045,160,160,-1173,11,7
2046,180,180,-1054.9,11,7
2047,180.3,180.3,-178.9,11,7
2048,0,0,-23268.7,11,8
2049,0.01,0.01,-85.3,11,8
2050,0.1,0.1,-4.5,11,8
2051,0.2,0.2,-9.4,11,8
2052,0.5,0.5,-73.9,11,8
2053,0.6,0.6,-147.8,11,8
2054,1,1,-90.6,11,8
2055,2,2,-289.1,11,8
2056,3,3,-50,11,8
2057,4,4,-50,11,8
2058,4.5,4.5,-58,11,8
2059,4.99,4.99,-10,11,8
2060,5,5,-247.4,11,8
2061,5.5,5.5,-164.5,11,8
2062,5.8,5.8,-25.8,11,8
2063,6,6,-665.6,11,8
2064,6.5,6.5,-50,11,8
2065,6.8,6.8,-30,11,8
2066,7,7,-80,11,8
2067,7.49,7.49,-10,11,8
2068,7.5,7.5,-80,11,8
2069,8,8,-80,11,8
2070,8.99,8.99,-10,11,8
2071,9.2,9.2,-121.6,11,8
2072,11,11,-80,11,8
2073,11.22,11.22,-65,11,8
2074,12,12,-171.6,11,8
2075,12.44,12.44,-65,11,8
2076,12.5,12.5,-50,11,8
2077,13,13,-50,11,8
2078,13.5,13.5,-50,11,8
2079,14,14,-121.6,11,8
2080,14.11,14.11,-90,11,8
2081,15,15,-50.1,11,8
2082,15.5,15.5,-50,11,8
2083,16,16,-178.5,11,8
2084,16.5,16.5,-50,11,8
2085,17.92,17.92,-65,11,8
2086,18,18,-50,11,8
2087,18.5,18.5,-50,11,8
2088,19,19,-50,11,8
2089,19.16,19.16,-90,11,8
2090,19.5,19.5,-50,11,8
2091,20.44,20.44,-90,11,8
2092,21.71,21.71,-90,11,8
2093,23.08,23.08,-100,11,8
2094,24.04,24.04,-68.9,11,8
2095,25,25,-121.6,11,8
2096,25.01,25.01,-68.9,11,8
2097,26,26,-4.8,11,8
2098,27.3,27.3,-72.5,11,8
2099,28,28,-4.9,11,8
2100,28.2,28.2,-6.8,11,8
2101,28.8,28.8,-72.5,11,8
2102,29.8,29.8,-82.3,11,8
2103,30,30,-4.1,11,8
2104,30.03,30.03,-23,11,8
2105,31.1,31.1,-72.5,11,8
2106,35.13,35.13,-45,11,8
2107,40.03,40.03,-1,11,8
2108,42,42,-139.4,11,8
2109,42.5,42.5,-0.1,11,8
2110,45.13,45.13,-45,11,8
2111,47,47,-139.4,11,8
2112,47.5,47.5,-0.1,11,8
2113,49,49,-62,11,8
2114,50.5,50.5,-0.1,11,8
2115,55.13,55.13,-45,11,8
2116,60.01,60.01,-55,11,8
2117,63.35,63.35,-55,11,8
2118,65.5,65.5,-10,11,8
2119,66.7,66.7,-55,11,8
2120,70.04,70.04,-55.1,11,8
2121,71.2,71.2,-51.2,11,8
2122,72.8,72.8,-51.2,11,8
2123,73.1,73.1,-51.2,11,8
2124,73.5,73.5,-35,11,8
2125,74.6,74.6,-87.2,11,8
2126,75.7,75.7,-74.2,11,8
2127,77.4,77.4,-8,11,8
2128,79,79,-17,11,8
2129,79.5,79.5,-10,11,8
2130,99.5,99.5,-750.3,11,8
2131,145.01,145.01,-28.3,11,8
2132,160,160,-1173,11,8
2133,180,180,-1054.9,11,8
2134,180.3,180.3,-178.9,11,8
2135,180.3,180.3,5938.7,12,15
2136,110,110,1.2,12,15
2137,101.19,101.19,102,12,15
2138,9,9,7.5,12,15
2139,7,7,7.5,12,15
2140,180.3,180.3,5831.1,12,16
2141,110,110,1,12,16
2142,101,101,110.9,12,16
2143,30,30,0.2,12,16
2144,9,9,3,12,16
2145,7,7,3,12,16
2146,0,0,-23351.6,11,9
2147,0.01,0.01,-85.4,11,9
2148,0.1,0.1,-4.5,11,9
2149,0.2,0.2,-9.4,11,9
2150,0.5,0.5,-69.9,11,9
2151,0.6,0.6,-147.8,11,9
2152,1,1,-90.6,11,9
2153,2,2,-278.3,11,9
2154,3,3,-50,11,9
2155,4,4,-50,11,9
2156,4.5,4.5,-58,11,9
2157,4.99,4.99,-10,11,9
2158,5,5,-398.1,11,9
2159,5.5,5.5,-147.6,11,9
2160,5.8,5.8,-21.4,11,9
2161,6,6,-609.3,11,9
2162,6.5,6.5,-50,11,9
2163,6.8,6.8,-30,11,9
2164,7,7,-80,11,9
2165,7.49,7.49,-10,11,9
2166,7.5,7.5,-80,11,9
2167,8,8,-80,11,9
2168,8.99,8.99,-10,11,9
2169,9.2,9.2,-121.6,11,9
2170,10,10,-50,11,9
2171,11,11,-80,11,9
2172,11.22,11.22,-65,11,9
2173,12,12,-171.6,11,9
2174,12.44,12.44,-65,11,9
2175,12.5,12.5,-50,11,9
2176,13,13,-50,11,9
2177,13.5,13.5,-50,11,9
2178,14,14,-121.6,11,9
2179,14.11,14.11,-90,11,9
2180,15,15,-50.1,11,9
2181,15.5,15.5,-50,11,9
2182,16,16,-178.5,11,9
2183,16.5,16.5,-50,11,9
2184,17.92,17.92,-65,11,9
2185,18,18,-50,11,9
2186,18.5,18.5,-50,11,9
2187,19,19,-50,11,9
2188,19.16,19.16,-90,11,9
2189,19.5,19.5,-50,11,9
2190,20.01,20.01,-197.6,11,9
2191,20.44,20.44,-90,11,9
2192,21.71,21.71,-90,11,9
2193,23.08,23.08,-100,11,9
2194,24.04,24.04,-68.9,11,9
2195,25,25,-171.6,11,9
2196,25.01,25.01,-68.9,11,9
2197,26,26,-4.8,11,9
2198,27.3,27.3,-72.5,11,9
2199,28,28,-4.9,11,9
2200,28.2,28.2,-6.8,11,9
2201,28.8,28.8,-72.5,11,9
2202,29.8,29.8,-82.3,11,9
2203,30,30,-4.1,11,9
2204,30.03,30.03,-23,11,9
2205,31.1,31.1,-72.5,11,9
2206,35.13,35.13,-45,11,9
2207,40.03,40.03,-1,11,9
2208,42,42,-139.4,11,9
2209,42.5,42.5,-0.1,11,9
2210,45.13,45.13,-45,11,9
2211,47,47,-139.4,11,9
2212,47.5,47.5,-0.1,11,9
2213,49,49,-62,11,9
2214,50.5,50.5,-0.1,11,9
2215,55.13,55.13,-45,11,9
2216,60.01,60.01,-34.5,11,9
2217,60.02,60.02,-20.5,11,9
2218,63.35,63.35,-34.5,11,9
2219,63.36,63.36,-20.5,11,9
2220,65.5,65.5,-10,11,9
2221,66.7,66.7,-34.5,11,9
2222,66.71,66.71,-20.5,11,9
2223,70.04,70.04,-34.5,11,9
2224,70.05,70.05,-20.6,11,9
2225,71.2,71.2,-51.2,11,9
2226,72.8,72.8,-51.2,11,9
2227,73.1,73.1,-51.2,11,9
2228,73.5,73.5,-35,11,9
2229,74.6,74.6,-87.2,11,9
2230,75.7,75.7,-74.2,11,9
2231,77.4,77.4,-8,11,9
2232,79,79,-17,11,9
2233,79.5,79.5,-10,11,9
2234,99.5,99.5,-651.2,11,9
2235,145.01,145.01,-28.3,11,9
2236,160,160,-1133,11,9
2237,180,180,-904.9,11,9
2238,180.3,180.3,-170.9,11,9
2239,0,0,-23820.9,11,10
2240,0.01,0.01,-237.1,11,10
2241,0.1,0.1,-4.5,11,10
2242,0.2,0.2,-9.4,11,10
2243,0.5,0.5,-65.8,11,10
2244,0.6,0.6,-147.8,11,10
2245,1,1,-90.6,11,10
2246,2,2,-272.5,11,10
2247,3,3,-50,11,10
2248,4,4,-50,11,10
2249,4.5,4.5,-58,11,10
2250,4.99,4.99,-10,11,10
2251,5,5,-451.1,11,10
2252,5.5,5.5,-138.8,11,10
2253,5.8,5.8,-17.6,11,10
2254,6,6,-575.1,11,10
2255,6.5,6.5,-50,11,10
2256,6.8,6.8,-30,11,10
2257,7,7,-80,11,10
2258,7.49,7.49,-10,11,10
2259,7.5,7.5,-80,11,10
2260,8,8,-80,11,10
2261,8.99,8.99,-10,11,10
2262,9.2,9.2,-121.6,11,10
2263,10,10,-50,11,10
2264,11,11,-80,11,10
2265,11.22,11.22,-65,11,10
2266,12,12,-171.6,11,10
2267,12.44,12.44,-65,11,10
2268,12.5,12.5,-50,11,10
2269,13,13,-50,11,10
2270,13.5,13.5,-50,11,10
2271,14,14,-121.6,11,10
2272,14.11,14.11,-90,11,10
2273,15,15,-50.1,11,10
2274,15.5,15.5,-50,11,10
2275,16,16,-178.5,11,10
2276,16.5,16.5,-50,11,10
2277,17.92,17.92,-65,11,10
2278,18,18,-50,11,10
2279,18.5,18.5,-50,11,10
2280,19,19,-50,11,10
2281,19.16,19.16,-90,11,10
2282,19.5,19.5,-50,11,10
2283,20.01,20.01,-197.4,11,10
2284,20.44,20.44,-90,11,10
2285,21.71,21.71,-90,11,10
2286,23.08,23.08,-100,11,10
2287,24.04,24.04,-68.9,11,10
2288,25,25,-171.6,11,10
2289,25.01,25.01,-68.9,11,10
2290,26,26,-4.8,11,10
2291,27.3,27.3,-72.5,11,10
2292,28,28,-4.9,11,10
2293,28.2,28.2,-6.8,11,10
2294,28.8,28.8,-72.5,11,10
2295,29.8,29.8,-82.3,11,10
2296,30,30,-4.1,11,10
2297,31.1,31.1,-72.5,11,10
2298,35.13,35.13,-45,11,10
2299,40.03,40.03,-1,11,10
2300,42,42,-139.4,11,10
2301,42.5,42.5,-0.1,11,10
2302,45.13,45.13,-45,11,10
2303,47,47,-139.4,11,10
2304,47.5,47.5,-0.1,11,10
2305,49,49,-62,11,10
2306,50.5,50.5,-0.1,11,10
2307,55.13,55.13,-45,11,10
2308,60.01,60.01,-34.5,11,10
2309,60.02,60.02,-20.5,11,10
2310,63.35,63.35,-34.5,11,10
2311,63.36,63.36,-20.5,11,10
2312,65.5,65.5,-10,11,10
2313,66.7,66.7,-34.5,11,10
2314,66.71,66.71,-20.5,11,10
2315,70.04,70.04,-34.5,11,10
2316,70.05,70.05,-20.6,11,10
2317,71.2,71.2,-51.2,11,10
2318,72.8,72.8,-51.2,11,10
2319,73.1,73.1,-51.2,11,10
2320,73.5,73.5,-35,11,10
2321,74.6,74.6,-87.2,11,10
2322,75.7,75.7,-74.2,11,10
2323,77.4,77.4,-8,11,10
2324,79,79,-17,11,10
2325,79.5,79.5,-10,11,10
2326,99.5,99.5,-651.9,11,10
2327,145.01,145.01,-28.3,11,10
2328,160,160,-1077,11,10
2329,180,180,-904.9,11,10
2330,180.3,180.3,-170.9,11,10
2331,0,0,-24467,11,11
2332,0.01,0.01,-236.8,11,11
2333,0.1,0.1,-4.5,11,11
2334,0.2,0.2,-9.4,11,11
2335,0.5,0.5,-68.4,11,11
2336,0.6,0.6,-147.8,11,11
2337,1,1,-90.6,11,11
2338,2,2,-277.1,11,11
2339,3,3,-50,11,11
2340,4,4,-50,11,11
2341,4.5,4.5,-58,11,11
2342,4.99,4.99,-10,11,11
2343,5,5,-451.5,11,11
2344,5.5,5.5,-132.1,11,11
2345,5.8,5.8,-13.8,11,11
2346,6,6,-541.4,11,11
2347,6.5,6.5,-50,11,11
2348,6.8,6.8,-30,11,11
2349,7,7,-80,11,11
2350,7.49,7.49,-10,11,11
2351,7.5,7.5,-80,11,11
2352,8,8,-80,11,11
2353,8.99,8.99,-10,11,11
2354,9.2,9.2,-121.6,11,11
2355,10,10,-50,11,11
2356,11,11,-80,11,11
2357,11.22,11.22,-65,11,11
2358,12,12,-171.6,11,11
2359,12.44,12.44,-65,11,11
2360,12.5,12.5,-50,11,11
2361,13,13,-50,11,11
2362,13.5,13.5,-50,11,11
2363,14,14,-121.6,11,11
2364,14.11,14.11,-90,11,11
2365,15,15,-50.1,11,11
2366,15.5,15.5,-50,11,11
2367,16,16,-178.5,11,11
2368,16.5,16.5,-50,11,11
2369,17.92,17.92,-65,11,11
2370,18,18,-50,11,11
2371,18.5,18.5,-50,11,11
2372,19,19,-50,11,11
2373,19.16,19.16,-90,11,11
2374,19.5,19.5,-50,11,11
2375,20.01,20.01,-199.7,11,11
2376,20.44,20.44,-90,11,11
2377,21.71,21.71,-90,11,11
2378,23.08,23.08,-100,11,11
2379,24.04,24.04,-68.9,11,11
2380,25,25,-171.6,11,11
2381,25.01,25.01,-68.9,11,11
2382,26,26,-4.8,11,11
2383,27.3,27.3,-72.5,11,11
2384,28,28,-4.9,11,11
2385,28.2,28.2,-6.8,11,11
2386,28.8,28.8,-72.5,11,11
2387,29.8,29.8,-82.3,11,11
2388,30,30,-4.1,11,11
2389,31.1,31.1,-72.5,11,11
2390,35.13,35.13,-45,11,11
2391,40.03,40.03,-12,11,11
2392,42,42,-139.4,11,11
2393,42.5,42.5,-0.1,11,11
2394,45.13,45.13,-45,11,11
2395,47,47,-139.4,11,11
2396,47.5,47.5,-0.1,11,11
2397,49,49,-62,11,11
2398,50.5,50.5,-0.1,11,11
2399,55.13,55.13,-45,11,11
2400,60.01,60.01,-34.5,11,11
2401,60.02,60.02,-20.5,11,11
2402,63.35,63.35,-34.5,11,11
2403,63.36,63.36,-20.5,11,11
2404,65.5,65.5,-10,11,11
2405,66.7,66.7,-34.5,11,11
2406,66.71,66.71,-20.5,11,11
2407,70.04,70.04,-34.5,11,11
2408,70.05,70.05,-20.6,11,11
2409,71.2,71.2,-51.2,11,11
2410,72.8,72.8,-51.2,11,11
2411,73.1,73.1,-51.2,11,11
2412,73.5,73.5,-35,11,11
2413,75.7,75.7,-74.2,11,11
2414,77.4,77.4,-8,11,11
2415,79,79,-17,11,11
2416,79.5,79.5,-10,11,11
2417,99.5,99.5,-651.3,11,11
2418,145.01,145.01,-28.3,11,11
2419,160,160,-1164.2,11,11
2420,180,180,-904.9,11,11
2421,180.3,180.3,-170.9,11,11
2422,0,0,-25146.6,11,12
2423,0.01,0.01,-236.7,11,12
2424,0.1,0.1,-4.5,11,12
2425,0.2,0.2,-9.4,11,12
2426,0.5,0.5,-73.4,11,12
2427,0.6,0.6,-147.8,11,12
2428,1,1,-90.6,11,12
2429,2,2,-280.8,11,12
2430,3,3,-50,11,12
2431,4,4,-50,11,12
2432,4.5,4.5,-58,11,12
2433,4.99,4.99,-10,11,12
2434,5,5,-453.2,11,12
2435,5.5,5.5,-131,11,12
2436,5.8,5.8,-13.1,11,12
2437,6,6,-518.6,11,12
2438,6.5,6.5,-50,11,12
2439,6.8,6.8,-30,11,12
2440,7,7,-80,11,12
2441,7.49,7.49,-10,11,12
2442,7.5,7.5,-80,11,12
2443,8,8,-80,11,12
2444,8.99,8.99,-10,11,12
2445,9.2,9.2,-121.6,11,12
2446,10,10,-50,11,12
2447,11,11,-80,11,12
2448,11.22,11.22,-65,11,12
2449,12,12,-171.6,11,12
2450,12.44,12.44,-65,11,12
2451,12.5,12.5,-50,11,12
2452,13,13,-50,11,12
2453,13.5,13.5,-50,11,12
2454,14,14,-121.6,11,12
2455,14.11,14.11,-90,11,12
2456,15,15,-50.1,11,12
2457,15.5,15.5,-50,11,12
2458,16,16,-178.5,11,12
2459,16.5,16.5,-50,11,12
2460,17.92,17.92,-65,11,12
2461,18,18,-50,11,12
2462,18.5,18.5,-50,11,12
2463,19,19,-50,11,12
2464,19.16,19.16,-90,11,12
2465,19.5,19.5,-50,11,12
2466,20.01,20.01,-202.9,11,12
2467,20.44,20.44,-90,11,12
2468,21.71,21.71,-90,11,12
2469,23.08,23.08,-100,11,12
2470,24.04,24.04,-68.9,11,12
2471,25,25,-171.6,11,12
2472,25.01,25.01,-68.9,11,12
2473,26,26,-4.8,11,12
2474,27.3,27.3,-72.5,11,12
2475,28,28,-4.9,11,12
2476,28.2,28.2,-6.8,11,12
2477,28.8,28.8,-72.5,11,12
2478,29.8,29.8,-82.3,11,12
2479,30,30,-4.1,11,12
2480,31.1,31.1,-72.5,11,12
2481,35.13,35.13,-45,11,12
2482,40.03,40.03,-12,11,12
2483,42,42,-139.4,11,12
2484,42.5,42.5,-0.1,11,12
2485,45.13,45.13,-45,11,12
2486,47,47,-139.4,11,12
2487,47.5,47.5,-0.1,11,12
2488,49,49,-62,11,12
2489,50.5,50.5,-0.1,11,12
2490,55.13,55.13,-45,11,12
2491,60.01,60.01,-34.5,11,12
2492,60.02,60.02,-20.5,11,12
2493,63.35,63.35,-34.5,11,12
2494,63.36,63.36,-20.5,11,12
2495,65.5,65.5,-10,11,12
2496,66.7,66.7,-34.5,11,12
2497,66.71,66.71,-20.5,11,12
2498,70.04,70.04,-34.5,11,12
2499,70.05,70.05,-20.6,11,12
2500,71.2,71.2,-51.2,11,12
2501,72.8,72.8,-51.2,11,12
2502,73.1,73.1,-51.2,11,12
2503,73.5,73.5,-35,11,12
2504,75.7,75.7,-74.2,11,12
2505,77.4,77.4,-8,11,12
2506,79,79,-17,11,12
2507,79.5,79.5,-10,11,12
2508,99.5,99.5,-650.1,11,12
2509,145.01,145.01,-28.3,11,12
2510,160,160,-1161.7,11,12
2511,180,180,-904.9,11,12
2512,180.3,180.3,-170.9,11,12
2513,0,0,-19989.1,11,13
2514,0.01,0.01,-242.9,11,13
2515,0.1,0.1,-4.5,11,13
2516,0.2,0.2,-9.4,11,13
2517,0.5,0.5,-78.1,11,13
2518,0.6,0.6,-147.8,11,13
2519,1,1,-90.6,11,13
2520,2,2,-278.9,11,13
2521,3,3,-50,11,13
2522,4,4,-50,11,13
2523,4.5,4.5,-58,11,13
2524,4.99,4.99,-10,11,13
2525,5,5,-453.5,11,13
2526,5.5,5.5,-135.3,11,13
2527,5.8,5.8,-14.8,11,13
2528,6,6,-514.5,11,13
2529,6.5,6.5,-50,11,13
2530,6.8,6.8,-30,11,13
2531,7,7,-80,11,13
2532,7.49,7.49,-10,11,13
2533,7.5,7.5,-80,11,13
2534,8,8,-80,11,13
2535,8.99,8.99,-10,11,13
2536,9.2,9.2,-121.6,11,13
2537,11,11,-80,11,13
2538,11.22,11.22,-65,11,13
2539,12,12,-171.6,11,13
2540,12.44,12.44,-65,11,13
2541,12.5,12.5,-50,11,13
2542,13,13,-50,11,13
2543,13.5,13.5,-50,11,13
2544,14,14,-121.6,11,13
2545,14.11,14.11,-90,11,13
2546,15,15,-50.1,11,13
2547,15.5,15.5,-50,11,13
2548,16,16,-178.5,11,13
