"I","PI0","PI1","QI","LI","TI"
1636,70.79,70.79,201.4,12,3
1637,40,40,1.8,12,3
1638,12,12,0.5,12,3
1639,10,10,0.5,12,3
1640,180.3,180.3,4736.1,12,4
1641,70.75,70.75,203.5,12,4
1642,40,40,1.8,12,4
1643,180.3,180.3,4599.7,12,5
1644,67.3,67.3,201,12,5
1645,40,40,1.8,12,5
1646,12,12,0.5,12,5
1647,10,10,0.5,12,5
1648,180.3,180.3,4559.6,12,6
1649,70.9,70.9,200,12,6
1650,40,40,0.5,12,6
1651,35,35,0.5,12,6
1652,30,30,0.8,12,6
1653,12,12,1,12,6
1654,10,10,1,12,6
1655,180.3,180.3,4636.4,12,7
1656,79.08,79.08,199,12,7
1657,40,40,0.5,12,7
1658,35,35,0.5,12,7
1659,30,30,0.8,12,7
1660,12,12,1.5,12,7
1661,10,10,1.5,12,7
1662,180.3,180.3,4867,12,8
1663,82.89,82.89,197.1,12,8
1664,40,40,1.9,12,8
1665,24.38,24.38,2.5,12,8
1666,20.38,20.38,2.5,12,8
1667,180.3,180.3,5373,12,9
1668,89.04,89.04,202,12,9
1669,50,50,2.1,12,9
1670,180.3,180.3,6182.5,12,10
1671,105.1,105.1,201.7,12,10
1672,60.1,60.1,3.3,12,10
1673,180.3,180.3,6631.3,12,11
1674,129.07,129.07,202.9,12,11
1675,84.07,84.07,1,12,11
1676,45,45,0.5,12,11
1677,40,40,2,12,11
1678,180.3,180.3,6773.2,12,12
1679,117.5,117.5,202.9,12,12
1680,72.5,72.5,1,12,12
1681,45,45,0.6,12,12
1682,40,40,2,12,12
1683,180.3,180.3,6913.6,12,13
1684,120.03,120.03,202.9,12,13
1685,75.03,75.03,1,12,13
1686,45,45,0.7,12,13
1687,40,40,2,12,13
1688,180.3,180.3,6778.2,12,14
1689,99.25,99.25,202,12,14
1690,54.25,54.25,3.2,12,14
1691,180.3,180.3,6670.4,12,15
1692,97,97,141,12,15
1693,52,52,1,12,15
1694,45,45,0.5,12,15
1695,40,40,1.7,12,15
1696,180.3,180.3,6765.2,12,16
1697,87.98,87.98,121.8,12,16
1698,50,50,0.5,12,16
1699,45,45,0.5,12,16
1700,40,40,2.5,12,16
1701,22.91,22.91,1.5,12,16
1702,18.91,18.91,1.5,12,16
1703,180.3,180.3,6681,12,17
1704,87.1,87.1,116.1,12,17
1705,50,50,0.5,12,17
1706,45,45,0.6,12,17
1707,40,40,2.5,12,17
1708,24.03,24.03,2,12,17
1709,20.03,20.03,2,12,17
1710,180.3,180.3,6633.5,12,18
1711,100.81,100.81,85.1,12,18
1712,55.81,55.81,0.5,12,18
1713,45,45,0.8,12,18
1714,40,40,2.3,12,18
1715,33.66,33.66,7.5,12,18
1716,29.66,29.66,7.5,12,18
1717,180.3,180.3,6564,12,19
1718,118.58,118.58,19.3,12,19
1719,73.58,73.58,0.5,12,19
1720,45,45,0.7,12,19
1721,40.61,40.61,10,12,19
1722,40,40,1.5,12,19
1723,36.61,36.61,10,12,19
1724,180.3,180.3,6903.4,12,20
1725,149,149,21,12,20
1726,85,85,0.5,12,20
1727,58.22,58.22,7,12,20
1728,54.22,54.22,7,12,20
1729,45,45,0.5,12,20
1730,40,40,1.5,12,20
1731,180.3,180.3,7426.7,12,21
1732,149,149,16.7,12,21
1733,85,85,0.5,12,21
1734,61.27,61.27,8.5,12,21
1735,57.27,57.27,8.5,12,21
1736,45,45,0.5,12,21
1737,40,40,1.5,12,21
1738,180.3,180.3,7338.6,12,22
1739,150,150,9.7,12,22
1740,85,85,0.5,12,22
1741,55.73,55.73,12,12,22
1742,51.73,51.73,12,12,22
1743,45,45,0.5,12,22
1744,40,40,1.3,12,22
1745,0.01,0.01,0.1,12,22
1746,180.3,180.3,7029.1,12,23
1747,117.84,117.84,52.8,12,23
1748,72.84,72.84,2.1,12,23
1749,180.3,180.3,6637.7,12,24
1750,92.4,92.4,184.8,12,24
1751,47.4,47.4,0.5,12,24
1752,45,45,0.5,12,24
1753,40,40,1,12,24
1754,33.62,33.62,5.5,12,24
1755,29.62,29.62,5.5,12,24
1756,0,0,-4015.3,12,1
1757,0.15,0.15,-110,12,1
1758,0.2,0.2,-100,12,1
1759,0.48,0.48,-160,12,1
1760,0.87,0.87,-120,12,1
1761,0.99,0.99,-60,12,1
1762,1,1,-570,12,1
1763,1.26,1.26,-120,12,1
1764,1.65,1.65,-100,12,1
1765,1.69,1.69,-90,12,1
1766,1.71,1.71,-30,12,1
1767,1.89,1.89,-60,12,1
1768,1.96,1.96,-120,12,1
1769,2,2,-50,12,1
1770,2.01,2.01,-90,12,1
1771,2.02,2.02,-30,12,1
1772,3.3,3.3,-10,12,1
1773,4.4,4.4,-10,12,1
1774,8,8,-115,12,1
1775,8.69,8.69,-115,12,1
1776,9.38,9.38,-115,12,1
1777,10.07,10.07,-45,12,1
1778,10.69,10.69,-30,12,1
1779,11.69,11.69,-20,12,1
1780,12.69,12.69,-20,12,1
1781,20.1,20.1,-42,12,1
1782,20.69,20.69,-30,12,1
1783,24.69,24.69,-30,12,1
1784,25.1,25.1,-42,12,1
1785,28.69,28.69,-30,12,1
1786,30.1,30.1,-42,12,1
1787,33,33,-180,12,1
1788,33.01,33.01,-120,12,1
1789,33.02,33.02,-70,12,1
1790,33.03,33.03,-70,12,1
1791,33.04,33.04,-40,12,1
1792,33.05,33.05,-55,12,1
1793,33.06,33.06,-55,12,1
1794,33.33,33.33,-50,12,1
1795,35.1,35.1,-42,12,1
1796,40.1,40.1,-42,12,1
1797,45.1,45.1,-40,12,1
1798,130,130,-112,12,1
1799,130.07,130.07,-237,12,1
1800,130.97,130.97,-12,12,1
1801,131,131,-112,12,1
1802,131.5,131.5,-2,12,1
1803,131.69,131.69,-20,12,1
1804,132,132,-112,12,1
1805,160,160,-4,12,1
1806,180.01,180.01,-198.8,12,1
1807,180.3,180.3,-77,12,1
1808,0,0,-3659.1,12,2
1809,0.15,0.15,-110,12,2
1810,0.2,0.2,-100,12,2
1811,0.48,0.48,-160,12,2
1812,0.87,0.87,-120,12,2
1813,0.99,0.99,-60,12,2
1814,1,1,-570,12,2
1815,1.26,1.26,-120,12,2
1816,1.65,1.65,-100,12,2
1817,1.69,1.69,-90,12,2
1818,1.71,1.71,-30,12,2
1819,1.89,1.89,-60,12,2
1820,1.96,1.96,-120,12,2
1821,2,2,-50,12,2
1822,2.01,2.01,-90,12,2
1823,2.02,2.02,-30,12,2
1824,3.3,3.3,-10,12,2
1825,4.4,4.4,-10,12,2
1826,8,8,-115,12,2
1827,8.69,8.69,-115,12,2
1828,9.38,9.38,-115,12,2
1829,10.07,10.07,-45,12,2
1830,10.69,10.69,-30,12,2
1831,11.69,11.69,-20,12,2
1832,12.69,12.69,-20,12,2
1833,20.1,20.1,-42,12,2
1834,20.69,20.69,-30,12,2
1835,24.69,24.69,-30,12,2
1836,25.1,25.1,-42,12,2
1837,28.69,28.69,-30,12,2
1838,30.1,30.1,-42,12,2
1839,33,33,-180,12,2
1840,33.01,33.01,-120,12,2
1841,33.02,33.02,-70,12,2
1842,33.03,33.03,-70,12,2
1843,33.04,33.04,-40,12,2
1844,33.05,33.05,-55,12,2
1845,33.07,33.07,-55,12,2
1846,33.33,33.33,-50,12,2
1847,35.1,35.1,-42,12,2
1848,40.1,40.1,-42,12,2
1849,45.1,45.1,-40,12,2
1850,130,130,-112,12,2
1851,130.07,130.07,-237,12,2
1852,130.97,130.97,-12,12,2
1853,131,131,-112,12,2
1854,131.5,131.5,-2,12,2
1855,131.69,131.69,-20,12,2
1856,132,132,-112,12,2
1857,160,160,-4,12,2
1858,180.01,180.01,-198.8,12,2
1859,180.3,180.3,-77,12,2
1860,0,0,-3636.8,12,3
1861,0.15,0.15,-110,12,3
1862,0.2,0.2,-100,12,3
1863,0.48,0.48,-160,12,3
1864,0.87,0.87,-120,12,3
1865,0.99,0.99,-60,12,3
1866,1,1,-570,12,3
1867,1.26,1.26,-120,12,3
1868,1.65,1.65,-100,12,3
1869,1.69,1.69,-90,12,3
1870,1.71,1.71,-30,12,3
1871,1.89,1.89,-60,12,3
1872,1.96,1.96,-120,12,3
1873,2,2,-50,12,3
1874,2.01,2.01,-90,12,3
1875,2.02,2.02,-30,12,3
1876,3.3,3.3,-10,12,3
1877,4.4,4.4,-10,12,3
1878,8,8,-115,12,3
1879,8.69,8.69,-115,12,3
1880,9.38,9.38,-115,12,3
1881,10.07,10.07,-45,12,3
1882,10.69,10.69,-30,12,3
1883,11.69,11.69,-20,12,3
1884,12.69,12.69,-20,12,3
1885,20.1,20.1,-42,12,3
1886,20.69,20.69,-30,12,3
1887,24.69,24.69,-30,12,3
1888,25.1,25.1,-42,12,3
1889,28.69,28.69,-30,12,3
1890,30.1,30.1,-42,12,3
1891,33,33,-180,12,3
1892,33.01,33.01,-120,12,3
1893,33.02,33.02,-70,12,3
1894,33.03,33.03,-70,12,3
1895,33.04,33.04,-40,12,3
1896,33.05,33.05,-110,12,3
1897,33.33,33.33,-50,12,3
1898,35.1,35.1,-42,12,3
1899,40.1,40.1,-42,12,3
1900,45.1,45.1,-40,12,3
1901,130,130,-112,12,3
1902,130.07,130.07,-237,12,3
1903,130.97,130.97,-12,12,3
1904,131,131,-112,12,3
1905,131.5,131.5,-2,12,3
1906,131.69,131.69,-20,12,3
1907,132,132,-112,12,3
1908,160,160,-4,12,3
1909,180.01,180.01,-198.8,12,3
1910,180.3,180.3,-77,12,3
1911,0,0,-3628.2,12,4
1912,0.15,0.15,-110,12,4
1913,0.2,0.2,-100,12,4
1914,0.48,0.48,-160,12,4
1915,0.87,0.87,-120,12,4
1916,0.99,0.99,-60,12,4
1917,1,1,-570,12,4
1918,1.26,1.26,-120,12,4
1919,1.65,1.65,-100,12,4
1920,1.69,1.69,-90,12,4
1921,1.71,1.71,-30,12,4
1922,1.89,1.89,-60,12,4
1923,1.96,1.96,-120,12,4
1924,2,2,-50,12,4
1925,2.01,2.01,-90,12,4
1926,2.02,2.02,-30,12,4
1927,3.3,3.3,-10,12,4
1928,4.4,4.4,-10,12,4
1929,8,8,-115,12,4
1930,8.69,8.69,-115,12,4
1931,9.38,9.38,-115,12,4
1932,10.07,10.07,-45,12,4
1933,10.69,10.69,-30,12,4
1934,11.69,11.69,-20,12,4
1935,12.69,12.69,-20,12,4
1936,20.1,20.1,-42,12,4
1937,20.69,20.69,-30,12,4
1938,24.69,24.69,-30,12,4
1939,25.1,25.1,-42,12,4
1940,28.69,28.69,-30,12,4
1941,30.1,30.1,-42,12,4
1942,33,33,-180,12,4
1943,33.01,33.01,-120,12,4
1944,33.02,33.02,-70,12,4
1945,33.03,33.03,-70,12,4
1946,33.04,33.04,-40,12,4
1947,33.05,33.05,-55,12,4
1948,33.09,33.09,-55,12,4
1949,33.33,33.33,-50,12,4
1950,35.1,35.1,-42,12,4
1951,40.1,40.1,-42,12,4
1952,45.1,45.1,-40,12,4
1953,130,130,-112,12,4
1954,130.07,130.07,-237,12,4
1955,130.97,130.97,-12,12,4
1956,131,131,-112,12,4
1957,131.5,131.5,-2,12,4
1958,131.69,131.69,-20,12,4
1959,132,132,-112,12,4
1960,160,160,-4,12,4
1961,180.01,180.01,-198.8,12,4
1962,180.3,180.3,-77,12,4
1963,0,0,-3701.2,12,5
1964,0.15,0.15,-110,12,5
1965,0.2,0.2,-100,12,5
1966,0.48,0.48,-160,12,5
1967,0.87,0.87,-120,12,5
1968,0.99,0.99,-60,12,5
1969,1,1,-570,12,5
1970,1.26,1.26,-120,12,5
1971,1.65,1.65,-100,12,5
1972,1.69,1.69,-90,12,5
1973,1.71,1.71,-30,12,5
1974,1.89,1.89,-60,12,5
1975,1.96,1.96,-120,12,5
1976,2,2,-50,12,5
1977,2.01,2.01,-90,12,5
1978,2.02,2.02,-30,12,5
1979,3.3,3.3,-10,12,5
1980,4.4,4.4,-10,12,5
1981,8,8,-115,12,5
1982,8.69,8.69,-115,12,5
1983,9.38,9.38,-115,12,5
1984,10.07,10.07,-45,12,5
1985,10.69,10.69,-30,12,5
1986,11.69,11.69,-20,12,5
1987,12.69,12.69,-20,12,5
1988,20.1,20.1,-42,12,5
1989,20.69,20.69,-30,12,5
1990,24.69,24.69,-30,12,5
1991,25.1,25.1,-42,12,5
1992,28.69,28.69,-30,12,5
1993,30.1,30.1,-42,12,5
1994,33,33,-180,12,5
1995,33.01,33.01,-120,12,5
1996,33.02,33.02,-70,12,5
1997,33.03,33.03,-70,12,5
1998,33.04,33.04,-40,12,5
1999,33.05,33.05,-110,12,5
2000,33.33,33.33,-50,12,5
2001,35.1,35.1,-42,12,5
2002,40.1,40.1,-42,12,5
2003,45.1,45.1,-40,12,5
2004,130,130,-112,12,5
2005,130.07,130.07,-237,12,5
2006,130.97,130.97,-12,12,5
2007,131,131,-112,12,5
2008,131.5,131.5,-2,12,5
2009,131.69,131.69,-20,12,5
2010,132,132,-112,12,5
2011,160,160,-4,12,5
2012,180.01,180.01,-198.8,12,5
2013,180.3,180.3,-77,12,5
2014,0,0,-3740.9,12,6
2015,0.15,0.15,-110,12,6
2016,0.2,0.2,-100,12,6
2017,0.48,0.48,-160,12,6
2018,0.87,0.87,-120,12,6
2019,0.99,0.99,-60,12,6
2020,1,1,-570,12,6
2021,1.26,1.26,-120,12,6
2022,1.65,1.65,-100,12,6
2023,1.69,1.69,-90,12,6
2024,1.71,1.71,-30,12,6
2025,1.89,1.89,-60,12,6
2026,1.96,1.96,-120,12,6
2027,2,2,-50,12,6
2028,2.01,2.01,-90,12,6
2029,2.02,2.02,-30,12,6
2030,3.3,3.3,-10,12,6
2031,4.4,4.4,-10,12,6
2032,8,8,-115,12,6
2033,8.69,8.69,-115,12,6
2034,9.38,9.38,-115,12,6
2035,10.07,10.07,-45,12,6
2036,10.69,10.69,-30,12,6
2037,11.69,11.69,-20,12,6
2038,12.69,12.69,-20,12,6
2039,20.1,20.1,-42,12,6
2040,20.69,20.69,-30,12,6
2041,24.69,24.69,-30,12,6
2042,25.1,25.1,-42,12,6
2043,28.69,28.69,-30,12,6
2044,30.1,30.1,-42,12,6
2045,33,33,-180,12,6
2046,33.01,33.01,-120,12,6
2047,33.02,33.02,-70,12,6
2048,33.03,33.03,-70,12,6
2049,33.04,33.04,-40,12,6
2050,33.07,33.07,-55,12,6
2051,33.09,33.09,-55,12,6
2052,33.33,33.33,-50,12,6
2053,35.1,35.1,-42,12,6
2054,40.1,40.1,-42,12,6
2055,45.1,45.1,-40,12,6
2056,130,130,-112,12,6
2057,130.07,130.07,-237,12,6
2058,130.97,130.97,-12,12,6
2059,131,131,-112,12,6
2060,131.5,131.5,-2,12,6
2061,131.69,131.69,-20,12,6
2062,132,132,-112,12,6
2063,160,160,-4,12,6
2064,180.01,180.01,-198.8,12,6
2065,180.3,180.3,-77,12,6
2066,0,0,-3715.5,12,7
2067,0.15,0.15,-110,12,7
2068,0.2,0.2,-100,12,7
2069,0.48,0.48,-160,12,7
2070,0.87,0.87,-120,12,7
2071,0.99,0.99,-60,12,7
2072,1,1,-570,12,7
2073,1.26,1.26,-120,12,7
2074,1.65,1.65,-100,12,7
2075,1.69,1.69,-90,12,7
2076,1.71,1.71,-30,12,7
2077,1.89,1.89,-60,12,7
2078,1.96,1.96,-120,12,7
2079,2,2,-50,12,7
2080,2.01,2.01,-90,12,7
2081,2.02,2.02,-30,12,7
2082,3.3,3.3,-10,12,7
2083,4.4,4.4,-10,12,7
2084,8,8,-115,12,7
2085,8.69,8.69,-115,12,7
2086,9.38,9.38,-115,12,7
2087,10.07,10.07,-45,12,7
2088,10.69,10.69,-30,12,7
2089,11.69,11.69,-20,12,7
2090,12.69,12.69,-20,12,7
2091,20.1,20.1,-42,12,7
2092,20.69,20.69,-30,12,7
2093,24.69,24.69,-30,12,7
2094,25.1,25.1,-42,12,7
2095,28.69,28.69,-30,12,7
2096,30.1,30.1,-42,12,7
2097,33,33,-180,12,7
2098,33.01,33.01,-120,12,7
2099,33.02,33.02,-70,12,7
2100,33.03,33.03,-70,12,7
2101,33.04,33.04,-40,12,7
2102,33.05,33.05,-110,12,7
2103,33.33,33.33,-50,12,7
2104,35.1,35.1,-42,12,7
2105,40.1,40.1,-42,12,7
2106,45.1,45.1,-40,12,7
2107,130,130,-112,12,7
2108,130.07,130.07,-237,12,7
2109,130.97,130.97,-12,12,7
2110,131,131,-112,12,7
2111,131.5,131.5,-2,12,7
2112,131.69,131.69,-20,12,7
2113,132,132,-112,12,7
2114,160,160,-4,12,7
2115,180.01,180.01,-198.8,12,7
2116,180.3,180.3,-77,12,7
2117,0,0,-3710.7,12,8
2118,0.15,0.15,-110,12,8
2119,0.2,0.2,-100,12,8
2120,0.48,0.48,-160,12,8
2121,0.87,0.87,-120,12,8
2122,0.99,0.99,-60,12,8
2123,1,1,-570,12,8
2124,1.26,1.26,-120,12,8
2125,1.65,1.65,-100,12,8
2126,1.69,1.69,-90,12,8
2127,1.71,1.71,-30,12,8
2128,1.89,1.89,-60,12,8
2129,1.96,1.96,-120,12,8
2130,2,2,-50,12,8
2131,2.01,2.01,-90,12,8
2132,2.02,2.02,-30,12,8
2133,3.3,3.3,-10,12,8
2134,4.4,4.4,-10,12,8
2135,8,8,-115,12,8
2136,8.69,8.69,-115,12,8
2137,9.38,9.38,-115,12,8
2138,10.07,10.07,-45,12,8
2139,10.69,10.69,-30,12,8
2140,11.69,11.69,-20,12,8
2141,12.69,12.69,-20,12,8
2142,20.1,20.1,-42,12,8
2143,20.69,20.69,-30,12,8
2144,24.69,24.69,-30,12,8
2145,25.1,25.1,-42,12,8
2146,28.69,28.69,-30,12,8
2147,30.1,30.1,-42,12,8
2148,33,33,-180,12,8
2149,33.01,33.01,-120,12,8
2150,33.02,33.02,-70,12,8
2151,33.03,33.03,-70,12,8
2152,33.04,33.04,-40,12,8
2153,33.05,33.05,-110,12,8
2154,33.33,33.33,-50,12,8
2155,35.1,35.1,-42,12,8
2156,40.1,40.1,-42,12,8
2157,45.1,45.1,-40,12,8
2158,130,130,-112,12,8
2159,130.07,130.07,-237,12,8
2160,130.97,130.97,-12,12,8
2161,131,131,-112,12,8
2162,131.5,131.5,-2,12,8
2163,131.69,131.69,-20,12,8
2164,132,132,-112,12,8
2165,160,160,-4,12,8
2166,180.01,180.01,-198.8,12,8
2167,180.3,180.3,-77,12,8
2168,0,0,-3871.7,12,9
2169,0.15,0.15,-110,12,9
2170,0.2,0.2,-100,12,9
2171,0.48,0.48,-160,12,9
2172,0.87,0.87,-120,12,9
2173,0.99,0.99,-60,12,9
2174,1,1,-570,12,9
2175,1.26,1.26,-120,12,9
2176,1.65,1.65,-100,12,9
2177,1.69,1.69,-90,12,9
2178,1.71,1.71,-30,12,9
2179,1.89,1.89,-60,12,9
2180,1.96,1.96,-120,12,9
2181,2,2,-50,12,9
2182,2.01,2.01,-90,12,9
2183,2.02,2.02,-30,12,9
2184,3.3,3.3,-10,12,9
2185,4.4,4.4,-10,12,9
2186,8,8,-115,12,9
2187,8.69,8.69,-115,12,9
2188,9.38,9.38,-115,12,9
2189,10.07,10.07,-45,12,9
2190,10.69,10.69,-30,12,9
2191,11.69,11.69,-20,12,9
2192,12.69,12.69,-20,12,9
2193,20.1,20.1,-42,12,9
2194,20.69,20.69,-30,12,9
2195,24.69,24.69,-30,12,9
2196,25.1,25.1,-42,12,9
2197,28.69,28.69,-30,12,9
2198,30.1,30.1,-42,12,9
2199,33,33,-180,12,9
2200,33.01,33.01,-120,12,9
2201,33.02,33.02,-70,12,9
2202,33.03,33.03,-70,12,9
2203,33.04,33.04,-40,12,9
2204,33.05,33.05,-110,12,9
2205,33.33,33.33,-50,12,9
2206,35.1,35.1,-42,12,9
2207,40.1,40.1,-42,12,9
2208,45.1,45.1,-40,12,9
2209,130,130,-112,12,9
2210,130.07,130.07,-237,12,9
2211,130.97,130.97,-12,12,9
2212,131,131,-112,12,9
2213,131.5,131.5,-2,12,9
2214,131.69,131.69,-20,12,9
2215,132,132,-112,12,9
2216,160,160,-4,12,9
2217,180.01,180.01,-198.8,12,9
2218,180.3,180.3,-77,12,9
2219,0,0,-3954.5,12,10
2220,0.15,0.15,-110,12,10
2221,0.2,0.2,-100,12,10
2222,0.48,0.48,-160,12,10
2223,0.87,0.87,-120,12,10
2224,0.99,0.99,-60,12,10
2225,1,1,-570,12,10
2226,1.26,1.26,-120,12,10
2227,1.65,1.65,-100,12,10
2228,1.69,1.69,-90,12,10
2229,1.71,1.71,-30,12,10
2230,1.89,1.89,-60,12,10
2231,1.96,1.96,-120,12,10
2232,2,2,-50,12,10
2233,2.01,2.01,-90,12,10
2234,2.02,2.02,-30,12,10
2235,3.3,3.3,-10,12,10
2236,4.4,4.4,-10,12,10
2237,8,8,-115,12,10
2238,8.69,8.69,-115,12,10
2239,9.38,9.38,-115,12,10
2240,10.07,10.07,-45,12,10
2241,10.69,10.69,-30,12,10
2242,11.69,11.69,-20,12,10
2243,12.69,12.69,-20,12,10
2244,20.1,20.1,-42,12,10
2245,20.69,20.69,-30,12,10
2246,24.69,24.69,-30,12,10
2247,25.1,25.1,-42,12,10
2248,28.69,28.69,-30,12,10
2249,30.1,30.1,-42,12,10
2250,33,33,-180,12,10
2251,33.01,33.01,-120,12,10
2252,33.02,33.02,-70,12,10
2253,33.03,33.03,-70,12,10
2254,33.04,33.04,-40,12,10
2255,33.05,33.05,-110,12,10
2256,33.33,33.33,-50,12,10
2257,35.1,35.1,-42,12,10
2258,40.1,40.1,-42,12,10
2259,45.1,45.1,-40,12,10
2260,130.07,130.07,-237,12,10
2261,130.97,130.97,-12,12,10
2262,131.5,131.5,-2,12,10
2263,131.69,131.69,-20,12,10
2264,132,132,-112,12,10
2265,160,160,-88,12,10
2266,180.01,180.01,-98.8,12,10
2267,180.3,180.3,-77,12,10
2268,0,0,-3923.7,12,11
2269,0.15,0.15,-110,12,11
2270,0.2,0.2,-100,12,11
2271,0.48,0.48,-160,12,11
2272,0.87,0.87,-120,12,11
2273,0.99,0.99,-60,12,11
2274,1,1,-624,12,11
2275,1.26,1.26,-120,12,11
2276,1.65,1.65,-100,12,11
2277,1.69,1.69,-90,12,11
2278,1.71,1.71,-30,12,11
2279,1.89,1.89,-60,12,11
2280,1.96,1.96,-120,12,11
2281,2,2,-50,12,11
2282,2.01,2.01,-90,12,11
2283,2.02,2.02,-30,12,11
2284,3.3,3.3,-10,12,11
2285,4.4,4.4,-10,12,11
2286,8,8,-115,12,11
2287,8.69,8.69,-115,12,11
2288,9.38,9.38,-115,12,11
2289,10.07,10.07,-45,12,11
2290,10.69,10.69,-30,12,11
2291,11.69,11.69,-20,12,11
2292,12.69,12.69,-20,12,11
2293,20.69,20.69,-30,12,11
2294,24.69,24.69,-30,12,11
2295,28.69,28.69,-30,12,11
2296,33,33,-180,12,11
2297,33.01,33.01,-120,12,11
2298,33.02,33.02,-70,12,11
2299,33.03,33.03,-70,12,11
2300,33.04,33.04,-40,12,11
2301,33.05,33.05,-110,12,11
2302,33.33,33.33,-50,12,11
2303,130.07,130.07,-307,12,11
2304,130.97,130.97,-12,12,11
2305,131.5,131.5,-2,12,11
2306,131.69,131.69,-20,12,11
2307,132,132,-112,12,11
2308,160,160,-88,12,11
2309,180.01,180.01,-98.8,12,11
2310,180.3,180.3,-77,12,11
2311,0,0,-3798.4,12,12
2312,0.15,0.15,-110,12,12
2313,0.2,0.2,-100,12,12
2314,0.48,0.48,-160,12,12
2315,0.87,0.87,-120,12,12
2316,0.99,0.99,-60,12,12
2317,1,1,-624,12,12
2318,1.26,1.26,-120,12,12
2319,1.65,1.65,-100,12,12
2320,1.69,1.69,-90,12,12
2321,1.71,1.71,-30,12,12
2322,1.89,1.89,-60,12,12
2323,1.96,1.96,-120,12,12
2324,2,2,-50,12,12
2325,2.01,2.01,-90,12,12
2326,2.02,2.02,-30,12,12
2327,3.3,3.3,-10,12,12
2328,4.4,4.4,-10,12,12
2329,8,8,-115,12,12
2330,8.69,8.69,-115,12,12
2331,9.38,9.38,-115,12,12
2332,10.07,10.07,-45,12,12
2333,10.69,10.69,-30,12,12
2334,11.69,11.69,-20,12,12
2335,12.69,12.69,-20,12,12
2336,20.69,20.69,-30,12,12
2337,24.69,24.69,-30,12,12
2338,28.69,28.69,-30,12,12
2339,33,33,-180,12,12
2340,33.01,33.01,-120,12,12
2341,33.02,33.02,-70,12,12
2342,33.03,33.03,-70,12,12
2343,33.04,33.04,-40,12,12
2344,33.05,33.05,-55,12,12
2345,33.09,33.09,-55,12,12
2346,33.33,33.33,-50,12,12
2347,130.07,130.07,-307,12,12
2348,130.97,130.97,-12,12,12
2349,131.5,131.5,-2,12,12
2350,131.69,131.69,-20,12,12
2351,132,132,-112,12,12
2352,160,160,-88,12,12
2353,180.01,180.01,-98.8,12,12
2354,180.3,180.3,-77,12,12
2355,0,0,-3733.7,12,13
2356,0.15,0.15,-110,12,13
2357,0.2,0.2,-100,12,13
2358,0.48,0.48,-160,12,13
2359,0.87,0.87,-120,12,13
2360,0.99,0.99,-60,12,13
2361,1,1,-624,12,13
2362,1.26,1.26,-120,12,13
2363,1.65,1.65,-100,12,13
2364,1.69,1.69,-90,12,13
2365,1.71,1.71,-30,12,13
2366,1.89,1.89,-60,12,13
2367,1.96,1.96,-120,12,13
2368,2,2,-50,12,13
2369,2.01,2.01,-90,12,13
2370,2.02,2.02,-30,12,13
2371,3.3,3.3,-10,12,13
2372,4.4,4.4,-10,12,13
2373,8,8,-115,12,13
2374,8.69,8.69,-115,12,13
2375,9.38,9.38,-115,12,13
2376,10.07,10.07,-45,12,13
2377,10.69,10.69,-30,12,13
2378,11.69,11.69,-20,12,13
2379,12.69,12.69,-20,12,13
2380,20.69,20.69,-30,12,13
2381,24.69,24.69,-30,12,13
2382,28.69,28.69,-30,12,13
2383,33,33,-180,12,13
2384,33.01,33.01,-120,12,13
2385,33.02,33.02,-70,12,13
2386,33.03,33.03,-70,12,13
2387,33.04,33.04,-40,12,13
2388,33.05,33.05,-55,12,13
2389,33.06,33.06,-55,12,13
2390,33.33,33.33,-50,12,13
2391,130.07,130.07,-307,12,13
2392,130.97,130.97,-12,12,13
2393,131.5,131.5,-2,12,13
2394,131.69,131.69,-20,12,13
2395,132,132,-112,12,13
2396,160,160,-88,12,13
2397,180.01,180.01,-98.8,12,13
2398,180.3,180.3,-77,12,13
2399,0,0,-3564.6,12,14
2400,0.15,0.15,-110,12,14
2401,0.2,0.2,-100,12,14
2402,0.48,0.48,-160,12,14
2403,0.87,0.87,-120,12,14
2404,0.99,0.99,-60,12,14
2405,1,1,-624,12,14
2406,1.26,1.26,-120,12,14
2407,1.65,1.65,-100,12,14
2408,1.69,1.69,-90,12,14
2409,1.71,1.71,-30,12,14
2410,1.89,1.89,-60,12,14
2411,1.96,1.96,-120,12,14
2412,2,2,-50,12,14
2413,2.01,2.01,-90,12,14
2414,2.02,2.02,-30,12,14
2415,3.3,3.3,-10,12,14
2416,4.4,4.4,-10,12,14
2417,8,8,-115,12,14
2418,8.69,8.69,-115,12,14
2419,9.38,9.38,-115,12,14
2420,10.07,10.07,-45,12,14
2421,10.69,10.69,-30,12,14
2422,11.69,11.69,-20,12,14
2423,12.69,12.69,-20,12,14
2424,20.69,20.69,-30,12,14
2425,24.69,24.69,-30,12,14
2426,28.69,28.69,-30,12,14
2427,33,33,-180,12,14
2428,33.01,33.01,-120,12,14
2429,33.02,33.02,-70,12,14
2430,33.03,33.03,-70,12,14
2431,33.04,33.04,-40,12,14
2432,33.05,33.05,-110,12,14
2433,33.33,33.33,-50,12,14
2434,130,130,-112,12,14
2435,130.07,130.07,-307,12,14
2436,130.97,130.97,-12,12,14
2437,131,131,-112,12,14
2438,131.47,131.47,-2,12,14
2439,131.69,131.69,-20,12,14
2440,132,132,-112,12,14
2441,160,160,-4,12,14
