"I","PI0","PI1","QI","LI","TI"
1768,18.4,18.4,138,11,23
1769,17.2,17.2,138,11,23
1770,16.9,16.9,190,11,23
1771,15.13,15.13,52,11,23
1772,15.1,15.1,138,11,23
1773,14.9,14.9,78,11,23
1774,13.9,13.9,72,11,23
1775,12.9,12.9,190,11,23
1776,12.3,12.3,138,11,23
1777,12,12,12,11,23
1778,10,10,106.7,11,23
1779,8.8,8.8,138,11,23
1780,5,5,113.8,11,23
1781,2,2,100,11,23
1782,1,1,124.2,11,23
1783,0.5,0.5,287.6,11,23
1784,0.4,0.4,12.2,11,23
1785,0.1,0.1,60.5,11,23
1786,0,0,10543.1,11,23
1787,180.3,180.3,14051.4,11,24
1788,180,180,471.7,11,24
1789,150,150,9.7,11,24
1790,140,140,13.7,11,24
1791,133.37,133.37,102,11,24
1792,130,130,6.4,11,24
1793,120,120,41.4,11,24
1794,110,110,527,11,24
1795,100,100,13.9,11,24
1796,96.55,96.55,12.6,11,24
1797,96.31,96.31,658.8,11,24
1798,90,90,215.4,11,24
1799,89.99,89.99,200,11,24
1800,85.38,85.38,0.1,11,24
1801,85,85,3.3,11,24
1802,84.98,84.98,300,11,24
1803,75,75,0.2,11,24
1804,70,70,16.9,11,24
1805,65,65,40,11,24
1806,62,62,5.8,11,24
1807,60.97,60.97,4.5,11,24
1808,60,60,89.7,11,24
1809,56.24,56.24,17.6,11,24
1810,55.97,55.97,15,11,24
1811,51,51,63.9,11,24
1812,50.98,50.98,0.3,11,24
1813,50,50,0.7,11,24
1814,49,49,47.9,11,24
1815,48.4,48.4,3.9,11,24
1816,47,47,51.3,11,24
1817,45,45,47.9,11,24
1818,44.88,44.88,50,11,24
1819,43,43,47.9,11,24
1820,42,42,45,11,24
1821,41.4,41.4,20,11,24
1822,41,41,63.9,11,24
1823,40.36,40.36,45,11,24
1824,38.4,38.4,20,11,24
1825,37.87,37.87,50,11,24
1826,36.4,36.4,10,11,24
1827,35,35,6.1,11,24
1828,33,33,1.6,11,24
1829,32.88,32.88,50,11,24
1830,32,32,50.3,11,24
1831,30.97,30.97,1,11,24
1832,30,30,164.3,11,24
1833,29,29,3.4,11,24
1834,28.88,28.88,50,11,24
1835,27.69,27.69,1.6,11,24
1836,27,27,101.2,11,24
1837,25.13,25.13,52,11,24
1838,25,25,2.9,11,24
1839,20.13,20.13,52,11,24
1840,20,20,53,11,24
1841,19,19,0.7,11,24
1842,18.9,18.9,190,11,24
1843,18.4,18.4,138,11,24
1844,17.2,17.2,138,11,24
1845,16.9,16.9,190,11,24
1846,15.13,15.13,52,11,24
1847,15.1,15.1,138,11,24
1848,14.9,14.9,78,11,24
1849,13.9,13.9,72,11,24
1850,12.9,12.9,190,11,24
1851,12.3,12.3,138,11,24
1852,12,12,10.8,11,24
1853,10,10,107.2,11,24
1854,8.8,8.8,138,11,24
1855,5,5,108,11,24
1856,2,2,100,11,24
1857,1,1,122.1,11,24
1858,0.5,0.5,291.5,11,24
1859,0.4,0.4,10.8,11,24
1860,0.1,0.1,61.6,11,24
1861,0,0,10172.3,11,24
1862,0,0,-12519.4,11,1
1863,0.1,0.1,-1,11,1
1864,0.6,0.6,-11.2,11,1
1865,0.7,0.7,-48.9,11,1
1866,1.5,1.5,-377.7,11,1
1867,2,2,-173.5,11,1
1868,2.5,2.5,-147.1,11,1
1869,4.5,4.5,-323.3,11,1
1870,5,5,-633.3,11,1
1871,5.2,5.2,-205,11,1
1872,6,6,-16.1,11,1
1873,7,7,-10,11,1
1874,10.7,10.7,-58,11,1
1875,11,11,-2,11,1
1876,11.4,11.4,-58,11,1
1877,14.2,14.2,-58,11,1
1878,15,15,-20,11,1
1879,15.03,15.03,-12,11,1
1880,15.5,15.5,-27,11,1
1881,16,16,-27.5,11,1
1882,16.25,16.25,-26.2,11,1
1883,16.4,16.4,-58,11,1
1884,20,20,-49.1,11,1
1885,20.01,20.01,-20,11,1
1886,21,21,-8,11,1
1887,22,22,-25,11,1
1888,24,24,-4.8,11,1
1889,24.01,24.01,-39,11,1
1890,25,25,-37,11,1
1891,26,26,-4.9,11,1
1892,26.8,26.8,-6.8,11,1
1893,28,28,-25,11,1
1894,30,30,-58,11,1
1895,30.01,30.01,-39,11,1
1896,31.9,31.9,-121.8,11,1
1897,33,33,-146.8,11,1
1898,33.7,33.7,-121.8,11,1
1899,33.9,33.9,-292.5,11,1
1900,35,35,-42.5,11,1
1901,35.01,35.01,-40,11,1
1902,35.5,35.5,-100.3,11,1
1903,36.03,36.03,-11,11,1
1904,36.7,36.7,-292.5,11,1
1905,36.8,36.8,-50,11,1
1906,36.9,36.9,-50,11,1
1907,37,37,-50,11,1
1908,37.1,37.1,-50,11,1
1909,37.18,37.18,-100.3,11,1
1910,37.2,37.2,-82.3,11,1
1911,37.5,37.5,-72.6,11,1
1912,38.1,38.1,-121.8,11,1
1913,38.85,38.85,-100.3,11,1
1914,38.9,38.9,-72.6,11,1
1915,39.4,39.4,-140,11,1
1916,39.5,39.5,-292.5,11,1
1917,39.6,39.6,-50,11,1
1918,39.7,39.7,-50,11,1
1919,39.8,39.8,-50,11,1
1920,39.9,39.9,-50,11,1
1921,40,40,-642.5,11,1
1922,40.02,40.02,-30,11,1
1923,40.1,40.1,-36.6,11,1
1924,40.53,40.53,-100.3,11,1
1925,41.2,41.2,-36.6,11,1
1926,41.5,41.5,-90,11,1
1927,42.03,42.03,-90,11,1
1928,42.5,42.5,-20,11,1
1929,42.54,42.54,-90,11,1
1930,42.91,42.91,-68.9,11,1
1931,43,43,-50,11,1
1932,43.1,43.1,-50,11,1
1933,43.2,43.2,-50,11,1
1934,43.3,43.3,-118.9,11,1
1935,43.4,43.4,-36.6,11,1
1936,43.86,43.86,-100,11,1
1937,43.9,43.9,-36.6,11,1
1938,44.44,44.44,-100,11,1
1939,45.02,45.02,-100,11,1
1940,45.03,45.03,-16,11,1
1941,45.8,45.8,-140,11,1
1942,45.9,45.9,-292.5,11,1
1943,47.5,47.5,-0.1,11,1
1944,48.03,48.03,-18,11,1
1945,49,49,-62,11,1
1946,50,50,-31,11,1
1947,50.13,50.13,-45,11,1
1948,50.5,50.5,-0.1,11,1
1949,55.02,55.02,-20,11,1
1950,60,60,-115.9,11,1
1951,60.03,60.03,-12,11,1
1952,60.13,60.13,-45,11,1
1953,65,65,-80,11,1
1954,65.5,65.5,-35,11,1
1955,70,70,-92,11,1
1956,70.04,70.04,-47.8,11,1
1957,72.7,72.7,-46,11,1
1958,73.34,73.34,-12,11,1
1959,73.38,73.38,-47.8,11,1
1960,73.5,73.5,-10,11,1
1961,75,75,-80,11,1
1962,75.13,75.13,-45,11,1
1963,76.69,76.69,-12,11,1
1964,76.73,76.73,-47.8,11,1
1965,77.4,77.4,-8,11,1
1966,79,79,-17,11,1
1967,79.5,79.5,-10,11,1
1968,80.03,80.03,-12,11,1
1969,80.07,80.07,-47.6,11,1
1970,83.7,83.7,-74.1,11,1
1971,133.1,133.1,-192,11,1
1972,145,145,-360,11,1
1973,145.01,145.01,-12.8,11,1
1974,160,160,-1436,11,1
1975,180,180,-845,11,1
1976,180.3,180.3,-60.5,11,1
1977,0,0,-12074.9,11,2
1978,0.1,0.1,-1,11,2
1979,0.6,0.6,-11.2,11,2
1980,0.7,0.7,-46.2,11,2
1981,1.5,1.5,-335,11,2
1982,2,2,-173.5,11,2
1983,2.5,2.5,-139.5,11,2
1984,4.5,4.5,-280.2,11,2
1985,5,5,-599.6,11,2
1986,5.2,5.2,-205,11,2
1987,6,6,-18.3,11,2
1988,7,7,-10,11,2
1989,10.7,10.7,-58,11,2
1990,11,11,-0.7,11,2
1991,11.4,11.4,-58,11,2
1992,14.2,14.2,-58,11,2
1993,15,15,-20,11,2
1994,15.03,15.03,-12,11,2
1995,15.5,15.5,-27,11,2
1996,16,16,-27.5,11,2
1997,16.25,16.25,-26.3,11,2
1998,16.4,16.4,-58,11,2
1999,20,20,-26.1,11,2
2000,20.01,20.01,-20,11,2
2001,21,21,-8,11,2
2002,22.2,22.2,-6.8,11,2
2003,24,24,-4.8,11,2
2004,24.01,24.01,-39,11,2
2005,25,25,-12,11,2
2006,26,26,-4.9,11,2
2007,30,30,-33,11,2
2008,30.01,30.01,-39,11,2
2009,31.9,31.9,-121.8,11,2
2010,33,33,-121.8,11,2
2011,33.7,33.7,-121.8,11,2
2012,33.9,33.9,-292.5,11,2
2013,35,35,-42.5,11,2
2014,35.01,35.01,-40,11,2
2015,35.5,35.5,-99.7,11,2
2016,36.7,36.7,-292.5,11,2
2017,36.8,36.8,-50,11,2
2018,36.9,36.9,-50,11,2
2019,37,37,-50,11,2
2020,37.1,37.1,-50,11,2
2021,37.18,37.18,-99.7,11,2
2022,37.2,37.2,-82.3,11,2
2023,37.5,37.5,-72.6,11,2
2024,38.1,38.1,-121.8,11,2
2025,38.85,38.85,-99.7,11,2
2026,38.9,38.9,-72.6,11,2
2027,39.4,39.4,-140,11,2
2028,39.5,39.5,-292.5,11,2
2029,39.6,39.6,-50,11,2
2030,39.7,39.7,-50,11,2
2031,39.8,39.8,-50,11,2
2032,39.9,39.9,-50,11,2
2033,40,40,-593.4,11,2
2034,40.02,40.02,-30,11,2
2035,40.1,40.1,-36.6,11,2
2036,40.53,40.53,-99.1,11,2
2037,41.2,41.2,-36.6,11,2
2038,41.5,41.5,-90,11,2
2039,42,42,-49.1,11,2
2040,42.03,42.03,-90,11,2
2041,42.3,42.3,-122.6,11,2
2042,42.5,42.5,-20,11,2
2043,42.54,42.54,-90,11,2
2044,42.91,42.91,-68.9,11,2
2045,43,43,-50,11,2
2046,43.1,43.1,-50,11,2
2047,43.2,43.2,-50,11,2
2048,43.3,43.3,-118.9,11,2
2049,43.4,43.4,-36.6,11,2
2050,43.86,43.86,-100,11,2
2051,43.9,43.9,-36.6,11,2
2052,44.44,44.44,-100,11,2
2053,45.02,45.02,-100,11,2
2054,45.03,45.03,-16,11,2
2055,45.8,45.8,-140,11,2
2056,45.9,45.9,-292.5,11,2
2057,47.5,47.5,-0.1,11,2
2058,48.03,48.03,-18,11,2
2059,49,49,-62,11,2
2060,50,50,-31,11,2
2061,50.13,50.13,-45,11,2
2062,50.5,50.5,-0.1,11,2
2063,55.02,55.02,-20,11,2
2064,60,60,-114.9,11,2
2065,60.03,60.03,-12,11,2
2066,60.13,60.13,-45,11,2
2067,65,65,-80,11,2
2068,65.5,65.5,-35,11,2
2069,70,70,-94.3,11,2
2070,70.04,70.04,-47.8,11,2
2071,72.7,72.7,-46,11,2
2072,73.34,73.34,-14.3,11,2
2073,73.38,73.38,-47.8,11,2
2074,73.5,73.5,-10,11,2
2075,75,75,-80,11,2
2076,75.13,75.13,-45,11,2
2077,76.69,76.69,-14.3,11,2
2078,76.73,76.73,-47.8,11,2
2079,77.4,77.4,-8,11,2
2080,79,79,-17,11,2
2081,79.5,79.5,-10,11,2
2082,80.03,80.03,-14.1,11,2
2083,80.07,80.07,-47.6,11,2
2084,83.7,83.7,-74.1,11,2
2085,133.1,133.1,-192,11,2
2086,145,145,-360,11,2
2087,145.01,145.01,-12.8,11,2
2088,160,160,-1584.4,11,2
2089,180,180,-844.9,11,2
2090,180.3,180.3,-60.3,11,2
2091,0,0,-12088.6,11,3
2092,0.1,0.1,-1,11,3
2093,0.6,0.6,-11.2,11,3
2094,0.7,0.7,-45.2,11,3
2095,1.5,1.5,-185.4,11,3
2096,2,2,-551.3,11,3
2097,2.5,2.5,-134.8,11,3
2098,4.5,4.5,-251.4,11,3
2099,5,5,-160,11,3
2100,5.2,5.2,-140,11,3
2101,6,6,-25.6,11,3
2102,10.7,10.7,-58,11,3
2103,11,11,-0.1,11,3
2104,11.4,11.4,-58,11,3
2105,14.2,14.2,-58,11,3
2106,15,15,-20,11,3
2107,15.03,15.03,-12,11,3
2108,15.5,15.5,-27,11,3
2109,16,16,-27.5,11,3
2110,16.25,16.25,-26.4,11,3
2111,16.4,16.4,-58,11,3
2112,20,20,-4.1,11,3
2113,20.01,20.01,-20,11,3
2114,21,21,-8,11,3
2115,22.2,22.2,-6.8,11,3
2116,24,24,-4.8,11,3
2117,24.01,24.01,-39,11,3
2118,25,25,-37,11,3
2119,26,26,-4.9,11,3
2120,30.01,30.01,-39,11,3
2121,31.9,31.9,-121.8,11,3
2122,33,33,-121.8,11,3
2123,33.7,33.7,-121.8,11,3
2124,33.9,33.9,-292.5,11,3
2125,35,35,-17.5,11,3
2126,35.01,35.01,-40,11,3
2127,35.5,35.5,-99.5,11,3
2128,36.7,36.7,-292.5,11,3
2129,36.8,36.8,-50,11,3
2130,36.9,36.9,-50,11,3
2131,37,37,-50,11,3
2132,37.1,37.1,-50,11,3
2133,37.18,37.18,-99.5,11,3
2134,37.2,37.2,-82.3,11,3
2135,37.5,37.5,-72.6,11,3
2136,38.1,38.1,-121.8,11,3
2137,38.85,38.85,-99.5,11,3
2138,38.9,38.9,-72.6,11,3
2139,39.4,39.4,-140,11,3
2140,39.5,39.5,-292.5,11,3
2141,39.6,39.6,-50,11,3
2142,39.7,39.7,-50,11,3
2143,39.8,39.8,-50,11,3
2144,39.9,39.9,-50,11,3
2145,40,40,-560.4,11,3
2146,40.02,40.02,-30,11,3
2147,40.1,40.1,-36.6,11,3
2148,40.53,40.53,-98.8,11,3
2149,41.2,41.2,-36.6,11,3
2150,41.5,41.5,-90,11,3
2151,42,42,-49.1,11,3
2152,42.03,42.03,-90,11,3
2153,42.3,42.3,-122.6,11,3
2154,42.5,42.5,-20,11,3
2155,42.54,42.54,-90,11,3
2156,42.91,42.91,-68.9,11,3
2157,43,43,-50,11,3
2158,43.1,43.1,-50,11,3
2159,43.2,43.2,-50,11,3
2160,43.3,43.3,-118.9,11,3
2161,43.4,43.4,-36.6,11,3
2162,43.86,43.86,-100,11,3
2163,43.9,43.9,-36.6,11,3
2164,44.44,44.44,-100,11,3
2165,45,45,-25,11,3
2166,45.02,45.02,-100,11,3
2167,45.03,45.03,-16,11,3
2168,45.8,45.8,-140,11,3
2169,45.9,45.9,-292.5,11,3
2170,47.5,47.5,-0.1,11,3
2171,48.03,48.03,-18,11,3
2172,49,49,-62,11,3
2173,50,50,-25,11,3
2174,50.13,50.13,-45,11,3
2175,50.5,50.5,-0.1,11,3
2176,55.02,55.02,-20,11,3
2177,60,60,-109.9,11,3
2178,60.03,60.03,-12,11,3
2179,60.13,60.13,-45,11,3
2180,65,65,-80,11,3
2181,65.5,65.5,-35,11,3
2182,70,70,-94.3,11,3
2183,70.04,70.04,-47.8,11,3
2184,72.7,72.7,-46,11,3
2185,73.34,73.34,-14.3,11,3
2186,73.38,73.38,-47.8,11,3
2187,73.5,73.5,-10,11,3
2188,75,75,-80,11,3
2189,75.13,75.13,-45,11,3
2190,76.69,76.69,-14.3,11,3
2191,76.73,76.73,-47.8,11,3
2192,77.4,77.4,-8,11,3
2193,79,79,-17,11,3
2194,79.5,79.5,-10,11,3
2195,80.03,80.03,-14.1,11,3
2196,80.07,80.07,-47.6,11,3
2197,83.7,83.7,-74.1,11,3
2198,133.1,133.1,-192,11,3
2199,145,145,-360,11,3
2200,145.01,145.01,-12.8,11,3
2201,160,160,-1649.4,11,3
2202,180,180,-844.9,11,3
2203,180.3,180.3,-60.3,11,3
2204,0,0,-11771.3,11,4
2205,0.1,0.1,-1,11,4
2206,0.6,0.6,-11.2,11,4
2207,0.7,0.7,-45.2,11,4
2208,1.5,1.5,-178,11,4
2209,2,2,-489.2,11,4
2210,2.5,2.5,-131.8,11,4
2211,4.5,4.5,-241.7,11,4
2212,5,5,-160,11,4
2213,5.2,5.2,-140,11,4
2214,6,6,-29.6,11,4
2215,10.7,10.7,-58,11,4
2216,11.4,11.4,-58,11,4
2217,14.2,14.2,-58,11,4
2218,15,15,-20,11,4
2219,15.03,15.03,-12,11,4
2220,15.5,15.5,-27,11,4
2221,16,16,-27.5,11,4
2222,16.25,16.25,-26.3,11,4
2223,16.4,16.4,-58,11,4
2224,20,20,-4.1,11,4
2225,20.01,20.01,-20,11,4
2226,21,21,-8,11,4
2227,22.2,22.2,-6.8,11,4
2228,24,24,-4.8,11,4
2229,24.01,24.01,-39,11,4
2230,25,25,-52,11,4
2231,26,26,-4.9,11,4
2232,30.01,30.01,-39,11,4
2233,31.9,31.9,-121.8,11,4
2234,33,33,-121.8,11,4
2235,33.7,33.7,-121.8,11,4
2236,33.9,33.9,-292.5,11,4
2237,35,35,-17.5,11,4
2238,35.01,35.01,-40,11,4
2239,35.5,35.5,-100.2,11,4
2240,36.7,36.7,-292.5,11,4
2241,36.8,36.8,-50,11,4
2242,36.9,36.9,-50,11,4
2243,37,37,-50,11,4
2244,37.1,37.1,-50,11,4
2245,37.18,37.18,-100.2,11,4
2246,37.2,37.2,-82.3,11,4
2247,37.5,37.5,-72.6,11,4
2248,38.1,38.1,-121.8,11,4
2249,38.85,38.85,-100.2,11,4
2250,38.9,38.9,-72.6,11,4
2251,39.4,39.4,-140,11,4
2252,39.5,39.5,-292.5,11,4
2253,39.6,39.6,-50,11,4
2254,39.7,39.7,-50,11,4
2255,39.8,39.8,-50,11,4
2256,39.9,39.9,-50,11,4
2257,40,40,-560.4,11,4
2258,40.02,40.02,-30,11,4
2259,40.1,40.1,-36.6,11,4
2260,40.53,40.53,-99.7,11,4
2261,41.2,41.2,-36.6,11,4
2262,41.5,41.5,-90,11,4
2263,42,42,-49.1,11,4
2264,42.03,42.03,-90,11,4
2265,42.3,42.3,-122.6,11,4
2266,42.5,42.5,-20,11,4
2267,42.54,42.54,-90,11,4
2268,42.91,42.91,-68.9,11,4
2269,43,43,-50,11,4
2270,43.1,43.1,-50,11,4
2271,43.2,43.2,-50,11,4
2272,43.3,43.3,-118.9,11,4
2273,43.4,43.4,-36.6,11,4
2274,43.86,43.86,-100,11,4
2275,43.9,43.9,-36.6,11,4
2276,44.44,44.44,-100,11,4
2277,45,45,-25,11,4
2278,45.02,45.02,-100,11,4
2279,45.03,45.03,-16,11,4
2280,45.8,45.8,-140,11,4
2281,45.9,45.9,-292.5,11,4
2282,47.5,47.5,-0.1,11,4
2283,48.03,48.03,-18,11,4
2284,49,49,-62,11,4
2285,50,50,-25,11,4
2286,50.13,50.13,-45,11,4
2287,50.5,50.5,-0.1,11,4
2288,55.02,55.02,-20,11,4
2289,60,60,-109.9,11,4
2290,60.03,60.03,-12,11,4
2291,60.13,60.13,-45,11,4
2292,65,65,-80,11,4
2293,65.5,65.5,-35,11,4
2294,70,70,-94.3,11,4
2295,70.04,70.04,-47.8,11,4
2296,72.7,72.7,-46,11,4
2297,73.34,73.34,-14.3,11,4
2298,73.38,73.38,-47.8,11,4
2299,73.5,73.5,-10,11,4
2300,75,75,-80,11,4
2301,75.13,75.13,-45,11,4
2302,76.69,76.69,-14.3,11,4
2303,76.73,76.73,-47.8,11,4
2304,77.4,77.4,-8,11,4
2305,79,79,-17,11,4
2306,79.5,79.5,-10,11,4
2307,80.03,80.03,-14.1,11,4
2308,80.07,80.07,-47.6,11,4
2309,83.7,83.7,-74.1,11,4
2310,133.1,133.1,-192,11,4
2311,145,145,-360,11,4
2312,145.01,145.01,-12.8,11,4
2313,160,160,-1649.4,11,4
2314,180,180,-844.9,11,4
2315,180.3,180.3,-60.3,11,4
2316,0,0,-11486,11,5
2317,0.1,0.1,-1,11,5
2318,0.6,0.6,-11.2,11,5
2319,0.7,0.7,-45.4,11,5
2320,1.5,1.5,-169.2,11,5
2321,2,2,-442.8,11,5
2322,2.5,2.5,-125.1,11,5
2323,4.5,4.5,-228.8,11,5
2324,5,5,-160,11,5
2325,5.2,5.2,-140,11,5
2326,6,6,-39.1,11,5
2327,10.7,10.7,-58,11,5
2328,11,11,-0.1,11,5
2329,11.4,11.4,-58,11,5
2330,14.2,14.2,-58,11,5
2331,15,15,-20,11,5
2332,15.03,15.03,-12,11,5
2333,15.5,15.5,-27,11,5
2334,16,16,-27.5,11,5
2335,16.25,16.25,-26.3,11,5
2336,16.4,16.4,-58,11,5
2337,20,20,-4.1,11,5
2338,20.01,20.01,-20,11,5
2339,21,21,-8,11,5
2340,22.2,22.2,-6.8,11,5
2341,24,24,-4.8,11,5
2342,24.01,24.01,-39,11,5
2343,25,25,-57,11,5
2344,26,26,-4.9,11,5
2345,30.01,30.01,-39,11,5
2346,31.9,31.9,-121.8,11,5
2347,33,33,-121.8,11,5
2348,33.7,33.7,-121.8,11,5
2349,33.9,33.9,-292.5,11,5
2350,35,35,-17.5,11,5
2351,35.01,35.01,-40,11,5
2352,35.5,35.5,-100.5,11,5
2353,36.7,36.7,-292.5,11,5
2354,36.8,36.8,-50,11,5
2355,36.9,36.9,-50,11,5
2356,37,37,-50,11,5
2357,37.1,37.1,-50,11,5
2358,37.18,37.18,-100.5,11,5
2359,37.2,37.2,-82.3,11,5
2360,37.5,37.5,-72.6,11,5
2361,38.1,38.1,-121.8,11,5
2362,38.85,38.85,-100.5,11,5
2363,38.9,38.9,-72.6,11,5
2364,39.4,39.4,-140,11,5
2365,39.5,39.5,-292.5,11,5
2366,39.6,39.6,-50,11,5
2367,39.7,39.7,-50,11,5
2368,39.8,39.8,-50,11,5
2369,39.9,39.9,-50,11,5
2370,40,40,-560.4,11,5
2371,40.02,40.02,-30,11,5
2372,40.1,40.1,-36.6,11,5
2373,40.53,40.53,-100.1,11,5
2374,41.2,41.2,-36.6,11,5
2375,41.5,41.5,-90,11,5
2376,42.03,42.03,-90,11,5
2377,42.3,42.3,-122.6,11,5
2378,42.5,42.5,-20,11,5
2379,42.54,42.54,-90,11,5
2380,42.91,42.91,-68.9,11,5
2381,43,43,-50,11,5
2382,43.1,43.1,-50,11,5
2383,43.2,43.2,-50,11,5
2384,43.3,43.3,-118.9,11,5
2385,43.4,43.4,-36.6,11,5
2386,43.86,43.86,-100,11,5
2387,43.9,43.9,-36.6,11,5
2388,44.44,44.44,-100,11,5
2389,45,45,-25,11,5
2390,45.02,45.02,-100,11,5
2391,45.03,45.03,-16,11,5
2392,45.8,45.8,-140,11,5
2393,45.9,45.9,-292.5,11,5
2394,47.5,47.5,-0.1,11,5
2395,48.03,48.03,-18,11,5
2396,49,49,-62,11,5
2397,50,50,-74.1,11,5
2398,50.13,50.13,-45,11,5
2399,50.5,50.5,-0.1,11,5
2400,55.02,55.02,-20,11,5
2401,60,60,-109.9,11,5
2402,60.03,60.03,-12,11,5
2403,60.13,60.13,-45,11,5
2404,65,65,-80,11,5
2405,65.5,65.5,-35,11,5
2406,70,70,-94.3,11,5
2407,70.04,70.04,-47.8,11,5
2408,72.7,72.7,-46,11,5
2409,73.34,73.34,-14.3,11,5
2410,73.38,73.38,-47.8,11,5
2411,73.5,73.5,-10,11,5
2412,75,75,-80,11,5
2413,75.13,75.13,-45,11,5
2414,76.69,76.69,-14.3,11,5
2415,76.73,76.73,-47.8,11,5
2416,77.4,77.4,-8,11,5
2417,79,79,-17,11,5
2418,79.5,79.5,-10,11,5
2419,80.03,80.03,-14.1,11,5
2420,80.07,80.07,-47.6,11,5
2421,83.7,83.7,-74.1,11,5
2422,133.1,133.1,-192,11,5
2423,145,145,-360,11,5
2424,145.01,145.01,-12.8,11,5
2425,160,160,-1649.4,11,5
2426,180,180,-844.9,11,5
2427,180.3,180.3,-60.3,11,5
2428,0,0,-11183,11,6
2429,0.1,0.1,-1,11,6
2430,0.6,0.6,-11.2,11,6
2431,0.7,0.7,-45.1,11,6
2432,1.5,1.5,-164.2,11,6
2433,2,2,-399.6,11,6
2434,2.5,2.5,-114.5,11,6
2435,4.5,4.5,-217.3,11,6
2436,5,5,-160,11,6
2437,5.2,5.2,-205,11,6
2438,6,6,-45.1,11,6
2439,10.7,10.7,-58,11,6
2440,11,11,-0.7,11,6
2441,11.4,11.4,-58,11,6
2442,14.2,14.2,-58,11,6
2443,15,15,-20,11,6
2444,15.03,15.03,-12,11,6
2445,15.5,15.5,-27,11,6
2446,16,16,-27.5,11,6
2447,16.25,16.25,-27.6,11,6
2448,16.4,16.4,-58,11,6
2449,20,20,-4.1,11,6
2450,20.01,20.01,-20,11,6
2451,21,21,-8,11,6
2452,22.2,22.2,-6.8,11,6
2453,24,24,-4.8,11,6
2454,24.01,24.01,-39,11,6
2455,25,25,-54,11,6
2456,26,26,-4.9,11,6
2457,30.01,30.01,-39,11,6
2458,31.9,31.9,-121.8,11,6
2459,33,33,-121.8,11,6
2460,33.7,33.7,-121.8,11,6
2461,33.9,33.9,-292.5,11,6
2462,35,35,-17.5,11,6
2463,35.01,35.01,-40,11,6
2464,35.5,35.5,-99.9,11,6
2465,36.7,36.7,-292.5,11,6
2466,36.8,36.8,-50,11,6
2467,36.9,36.9,-50,11,6
2468,37,37,-50,11,6
2469,37.1,37.1,-50,11,6
2470,37.18,37.18,-99.9,11,6
2471,37.2,37.2,-82.3,11,6
2472,37.5,37.5,-72.6,11,6
2473,38.1,38.1,-121.8,11,6
2474,38.85,38.85,-99.9,11,6
2475,38.9,38.9,-72.6,11,6
2476,39.4,39.4,-140,11,6
2477,39.5,39.5,-292.5,11,6
2478,39.6,39.6,-50,11,6
2479,39.7,39.7,-50,11,6
2480,39.8,39.8,-50,11,6
2481,39.9,39.9,-50,11,6
2482,40,40,-560.4,11,6
2483,40.02,40.02,-30,11,6
2484,40.1,40.1,-36.6,11,6
2485,40.53,40.53,-99.1,11,6
2486,41.2,41.2,-36.6,11,6
2487,41.5,41.5,-90,11,6
2488,42.03,42.03,-90,11,6
2489,42.5,42.5,-20,11,6
2490,42.54,42.54,-90,11,6
2491,42.91,42.91,-68.9,11,6
2492,43,43,-50,11,6
2493,43.1,43.1,-50,11,6
2494,43.2,43.2,-50,11,6
2495,43.3,43.3,-118.9,11,6
2496,43.4,43.4,-36.6,11,6
2497,43.86,43.86,-100,11,6
2498,43.9,43.9,-36.6,11,6
2499,44.44,44.44,-100,11,6
2500,45,45,-25,11,6
2501,45.02,45.02,-100,11,6
2502,45.03,45.03,-16,11,6
2503,45.8,45.8,-140,11,6
2504,45.9,45.9,-292.5,11,6
2505,47.5,47.5,-0.1,11,6
2506,48.03,48.03,-18,11,6
2507,49,49,-62,11,6
2508,50,50,-74.1,11,6
2509,50.13,50.13,-45,11,6
2510,50.5,50.5,-0.1,11,6
2511,55.02,55.02,-20,11,6
2512,60,60,-109.9,11,6
2513,60.03,60.03,-12,11,6
2514,60.13,60.13,-45,11,6
2515,65,65,-80,11,6
2516,65.5,65.5,-35,11,6
2517,70,70,-94.3,11,6
2518,70.04,70.04,-47.8,11,6
2519,72.7,72.7,-46,11,6
2520,73.34,73.34,-14.3,11,6
2521,73.38,73.38,-47.8,11,6
2522,73.5,73.5,-10,11,6
2523,75,75,-80,11,6
2524,75.13,75.13,-45,11,6
2525,76.69,76.69,-14.3,11,6
2526,76.73,76.73,-47.8,11,6
2527,77.4,77.4,-8,11,6
2528,79,79,-17,11,6
2529,79.5,79.5,-10,11,6
2530,80.03,80.03,-14.1,11,6
2531,80.07,80.07,-47.6,11,6
2532,83.7,83.7,-74.1,11,6
2533,133.1,133.1,-192,11,6
2534,145,145,-360,11,6
2535,145.01,145.01,-12.8,11,6
2536,160,160,-1484,11,6
2537,180,180,-844.9,11,6
2538,180.3,180.3,-60.3,11,6
2539,0,0,-11563.1,11,7
2540,0.1,0.1,-1,11,7
2541,0.6,0.6,-11.2,11,7
2542,0.7,0.7,-31.9,11,7
2543,1.5,1.5,-170.3,11,7
2544,2,2,-386.2,11,7
2545,2.5,2.5,-97.9,11,7
2546,4.5,4.5,-217.1,11,7
2547,5,5,-160,11,7
2548,5.2,5.2,-205,11,7
2549,6,6,-47.1,11,7
2550,10.7,10.7,-58,11,7
2551,11,11,-1.7,11,7
2552,11.4,11.4,-58,11,7
2553,14.2,14.2,-58,11,7
2554,15,15,-20,11,7
2555,15.03,15.03,-12,11,7
